tail_num,2018_week_tail_num_mean_arr_delay,2018_week_tail_num_std_arr_delay,2018_week_tail_num_skew_arr_delay,2018_month_tail_num_mean_arr_delay,2018_month_tail_num_std_arr_delay,2018_month_tail_num_skew_arr_delay,2019_week_tail_num_mean_arr_delay,2019_week_tail_num_std_arr_delay,2019_week_tail_num_skew_arr_delay,2019_month_tail_num_mean_arr_delay,2019_month_tail_num_std_arr_delay,2019_month_tail_num_skew_arr_delay
215NV,30.115384615384617,39.8058557733175,1.125378248110108,13.20388349514563,36.06675706468165,1.8691524674152935,-6.909090909090909,18.881809427931614,1.6227641902658139,-1.6403508771929824,18.11180966754338,1.2841264675567288
216NV,2.4166666666666665,23.448880570295888,1.1542502334730742,1.3220338983050848,29.191932311294796,1.8476470798659592,13.916666666666666,27.455761518845367,0.8943879452759981,7.594059405940594,28.24045970511874,1.4949735625279974
217NV,4.041666666666667,30.526509031056737,3.5456702035362793,0.8433734939759037,20.293265690449907,3.4899675976687043,-1.6923076923076923,25.71500609491545,0.8607607493890103,-4.9914529914529915,19.363356669010305,1.7822562446358363
218NV,43.833333333333336,55.42065747861819,0.7343683662182713,3.211764705882353,39.67039621852109,2.4036505691717855,28.1875,29.03661481646922,0.7249114938993272,15.0,27.515984659188668,0.8867086607884842
219NV,13.869565217391305,30.60942271414606,1.746195602008331,-1.075268817204301,27.79397673219857,2.264917253284435,2.4285714285714284,17.645539928409086,0.8191141395932673,4.8307692307692305,22.324712505686126,2.0100662334300923
220NV,5.7272727272727275,30.987219820561382,1.6152102066097331,6.988235294117647,28.22675787163622,1.7316467537344677,7.0,20.422326717870043,0.8500469266766121,12.19277108433735,26.673938057507357,1.2333910095789788
221NV,-0.14285714285714285,20.485856820507404,1.0855508547621675,-3.5522388059701493,26.086850038128496,2.473654368744373,-3.730769230769231,15.077288064655905,0.1954906752003316,-2.142857142857143,16.330185186952587,0.26949060841645905
222NV,8.344827586206897,39.149234495406866,1.8002261613603432,2.244186046511628,32.970552296578994,2.1353645471930736,15.166666666666666,34.05080238198717,1.421327968925309,1.7545454545454546,29.60014454577786,2.1909145937486785
223NV,1.1363636363636365,14.089156433382694,0.2477046620077549,-10.872549019607844,16.13474914809123,0.5979048085322803,11.714285714285714,22.398507130903205,1.2598113279133822,13.426829268292684,34.12939448041996,1.4588771896708703
224NV,33.074074074074076,47.83137522422344,0.6867720806026018,6.058252427184466,35.37081583173228,1.7739131756835989,13.91304347826087,32.752394837460855,1.6757847562119017,10.890243902439025,30.993828974614903,2.4134739189825374
