tail_num,frequency,relative_frequency
N926FR,1781,0.00011216625343804367
N265NN,1780,0.00011210327407058828
N836NN,1776,0.00011185135660076673
N8710M,1776,0.00011185135660076673
N124AA,1774,0.00011172539786585596
N292SY,1774,0.00011172539786585596
N923VA,1770,0.00011147348039603442
N8709Q,1768,0.00011134752166112364
N984JB,1767,0.00011128454229366825
N8713M,1767,0.00011128454229366825
N959JB,1767,0.00011128454229366825
N900DU,1766,0.00011122156292621287
N24202,1766,0.00011122156292621287
N301DQ,1764,0.0001110956041913021
N608QX,1764,0.0001110956041913021
N605QX,1764,0.0001110956041913021
N35204,1763,0.0001110326248238467
N644QX,1763,0.0001110326248238467
N18223,1763,0.0001110326248238467
N945DL,1762,0.00011096964545639133
N342FR,1760,0.00011084368672148055
N921VA,1759,0.00011078070735402516
N910NK,1758,0.00011071772798656978
N77871,1755,0.00011052878988420361
N289SY,1755,0.00011052878988420361
N3762Y,1752,0.00011033985178183746
N74856,1749,0.0001101509136794713
N970JB,1749,0.0001101509136794713
N364DX,1748,0.00011008793431201592
N922VA,1748,0.00011008793431201592
N26208,1747,0.00011002495494456052
N75854,1747,0.00011002495494456052
N525AE,1746,0.00010996197557710513
N615QX,1745,0.00010989899620964975
N77296,1745,0.00010989899620964975
N77865,1744,0.00010983601684219436
N12225,1743,0.00010977303747473898
N415QX,1741,0.0001096470787398282
N16234,1735,0.00010926920253509589
N832SK,1732,0.00010908026443272972
N982JB,1732,0.00010908026443272972
N854AS,1729,0.00010889132633036357
N15751,1729,0.00010889132633036357
N264NN,1728,0.00010882834696290817
N13248,1728,0.00010882834696290817
N77867,1727,0.0001087653675954528
N1902U,1727,0.0001087653675954528
N945DN,1723,0.00010851345012563124
N937JB,1718,0.00010819855328835431
N925VA,1715,0.00010800961518598814
N27239,1715,0.00010800961518598814
N57855,1711,0.0001077576977161666
N941DN,1710,0.00010769471834871122
N936DL,1708,0.00010756875961380045
N901DN,1706,0.00010744280087888967
N57852,1703,0.00010725386277652351
N56859,1701,0.00010712790404161274
N543US,1696,0.0001068130072043358
N738EV,1695,0.00010675002783688042
N57869,1695,0.00010675002783688042
N57857,1691,0.00010649811036705887
N942JB,1690,0.00010643513099960348
N13750,1689,0.0001063721516321481
N57862,1687,0.00010624619289723733
N947JB,1685,0.00010612023416232655
N344FR,1685,0.00010612023416232655
N113AN,1684,0.00010605725479487116
N935DL,1682,0.00010593129605996039
N343FR,1681,0.00010586831669250501
N649PP,1680,0.00010580533732504961
N929JB,1678,0.00010567937859013884
235NV,1677,0.00010561639922268345
N9624T,1675,0.00010549044048777268
N955JB,1672,0.00010530150238540652
N57868,1670,0.00010517554365049575
N110AN,1669,0.00010511256428304036
N946DL,1668,0.00010504958491558498
N934JB,1665,0.00010486064681321881
N37298,1664,0.00010479766744576343
N290AK,1664,0.00010479766744576343
N814SK,1662,0.00010467170871085266
N957JB,1661,0.00010460872934339727
N923JB,1658,0.00010441979124103111
N952JB,1658,0.00010441979124103111
N75851,1657,0.00010435681187357572
N115NN,1656,0.00010429383250612034
N935JB,1654,0.00010416787377120956
N954JB,1653,0.00010410489440375418
N33209,1652,0.00010404191503629878
N884AS,1652,0.00010404191503629878
N111ZM,1651,0.0001039789356688434
N109NN,1650,0.00010391595630138801
N647QX,1647,0.00010372701819902186
N645QX,1647,0.00010372701819902186
N908NK,1645,0.00010360105946411108
N267NN,1645,0.00010360105946411108
N924VA,1641,0.00010334914199428954
N75853,1640,0.00010328616262683415
N600QX,1634,0.00010290828642210183
N843HK,1633,0.00010284530705464645
N112AN,1631,0.00010271934831973566
N942DN,1631,0.00010271934831973566
N75858,1628,0.00010253041021736951
273NV,1628,0.00010253041021736951
N36915,1625,0.00010234147211500334
N948JB,1623,0.00010221551338009257
N646QX,1621,0.0001020895546451818
N958JB,1621,0.0001020895546451818
N781CA,1619,0.00010196359591027102
N365DN,1618,0.00010190061654281565
N940DN,1618,0.00010190061654281565
N723FR,1618,0.00010190061654281565
N905DA,1612,0.00010152274033808333
N722FR,1610,0.00010139678160317255
N613QX,1610,0.00010139678160317255
N810SK,1606,0.000101144864133351
N116AN,1606,0.000101144864133351
N943DL,1605,0.00010108188476589562
N905JB,1605,0.00010108188476589562
N833SK,1604,0.00010101890539844022
N720EV,1603,0.00010095592603098484
N75861,1600,0.00010076698792861868
N73860,1599,0.0001007040085611633
N924DL,1598,0.0001006410291937079
N943DN,1597,0.00010057804982625252
N695NK,1591,0.0001002001736215202
N716EV,1590,0.00010013719425406481
N907JB,1584,9.97593180493325e-05
N6702,1584,9.97593180493325e-05
271NV,1582,9.963335931442172e-05
N105NN,1581,9.957037994696633e-05
N904DN,1579,9.944442121205556e-05
N975AT,1579,9.944442121205556e-05
N944DL,1577,9.931846247714478e-05
N913JB,1573,9.906654500732324e-05
N927VA,1572,9.900356563986786e-05
N13995,1570,9.887760690495709e-05
N821DX,1570,9.887760690495709e-05
N903JB,1563,9.843675133276937e-05
N108NN,1561,9.83107925978586e-05
N268NN,1558,9.812185449549243e-05
N266NN,1556,9.799589576058166e-05
N57864,1554,9.786993702567089e-05
N819DX,1553,9.780695765821551e-05
N913NK,1548,9.749206082093857e-05
N903DN,1546,9.73661020860278e-05
N717EV,1536,9.673630841147393e-05
N601EN,1536,9.673630841147393e-05
N117AN,1535,9.667332904401854e-05
N102NN,1527,9.616949410437545e-05
N614QX,1526,9.610651473692007e-05
N823DX,1522,9.585459726709853e-05
N992JB,1522,9.585459726709853e-05
N553NW,1517,9.553970042982159e-05
N103NN,1516,9.547672106236621e-05
N906DN,1515,9.541374169491081e-05
N719EV,1513,9.528778296000004e-05
N269NN,1509,9.50358654901785e-05
N822DX,1503,9.465798928544618e-05
274NV,1501,9.45320305505354e-05
N603QX,1498,9.434309244816924e-05
N106NN,1498,9.434309244816924e-05
N912NK,1489,9.377627814107075e-05
N948FR,1489,9.377627814107075e-05
N9006,1479,9.314648446651689e-05
N926VA,1478,9.308350509906151e-05
N271NN,1473,9.276860826178457e-05
N612QX,1470,9.257967015941842e-05
N907NK,1468,9.245371142450763e-05
N346FR,1467,9.239073205705225e-05
N969AT,1464,9.220179395468609e-05
N834SK,1462,9.207583521977531e-05
N8717M,1461,9.201285585231994e-05
N844HK,1461,9.201285585231994e-05
N604QX,1460,9.194987648486454e-05
N544EA,1459,9.188689711740916e-05
N272NN,1454,9.157200028013222e-05
N905DN,1453,9.150902091267684e-05
N938DL,1453,9.150902091267684e-05
N907DN,1452,9.144604154522145e-05
N104NN,1440,9.069028913575681e-05
N57863,1438,9.056433040084604e-05
N12567,1429,8.999751609374756e-05
N107NN,1428,8.993453672629218e-05
N70020,1426,8.98085779913814e-05
N270NN,1423,8.961963988901524e-05
N534AE,1416,8.917878431682753e-05
N7541A,1414,8.905282558191675e-05
N783CA,1413,8.898984621446138e-05
N6705Y,1410,8.880090811209521e-05
N939DL,1409,8.873792874463983e-05
N101NN,1407,8.861197000972906e-05
N8031M,1406,8.854899064227366e-05
N949DN,1405,8.848601127481828e-05
N611QX,1404,8.842303190736289e-05
N909DN,1395,8.78562176002644e-05
N709EV,1395,8.78562176002644e-05
N93003,1387,8.735238266062132e-05
N713TW,1386,8.728940329316594e-05
N405AW,1385,8.722642392571054e-05
N923FR,1385,8.722642392571054e-05
N211UA,1383,8.710046519079977e-05
N928VA,1380,8.691152708843362e-05
N712TW,1379,8.684854772097822e-05
N214UA,1379,8.684854772097822e-05
N90024,1379,8.684854772097822e-05
N9025B,1378,8.678556835352285e-05
N778XF,1376,8.665960961861207e-05
N779UA,1372,8.640769214879051e-05
N710TW,1371,8.634471278133513e-05
N595UA,1371,8.634471278133513e-05
N908DN,1367,8.609279531151359e-05
N210UA,1366,8.60298159440582e-05
N293AK,1365,8.596683657660282e-05
N915NK,1364,8.590385720914742e-05
N939DN,1363,8.584087784169204e-05
N932DL,1362,8.577789847423665e-05
N944DN,1361,8.571491910678127e-05
276NV,1360,8.565193973932588e-05
N776UA,1359,8.55889603718705e-05
N941DL,1357,8.546300163695972e-05
N9010R,1357,8.546300163695972e-05
N292AK,1356,8.540002226950433e-05
N910DU,1356,8.540002226950433e-05
N590UA,1356,8.540002226950433e-05
N711ZX,1355,8.533704290204895e-05
N781UA,1352,8.514810479968279e-05
N723TW,1352,8.514810479968279e-05
N603NN,1349,8.495916669731662e-05
N706TW,1349,8.495916669731662e-05
N13110,1346,8.477022859495047e-05
259NV,1346,8.477022859495047e-05
N709TW,1344,8.46442698600397e-05
N718EV,1344,8.46442698600397e-05
N933DL,1343,8.45812904925843e-05
N721TW,1343,8.45812904925843e-05
N366DX,1343,8.45812904925843e-05
N707TW,1342,8.451831112512892e-05
N912DU,1340,8.439235239021815e-05
N200UU,1340,8.439235239021815e-05
N722TW,1339,8.432937302276276e-05
N202HA,1338,8.426639365530738e-05
N213UA,1338,8.426639365530738e-05
N8718Q,1332,8.388851745057506e-05
N718TW,1331,8.382553808311966e-05
N8030F,1328,8.36365999807535e-05
N9026C,1326,8.351064124584273e-05
N9013A,1326,8.351064124584273e-05
N727TW,1324,8.338468251093195e-05
N704X,1324,8.338468251093195e-05
N774UA,1323,8.332170314347657e-05
N207UW,1323,8.332170314347657e-05
N9022G,1322,8.325872377602118e-05
N703TW,1322,8.325872377602118e-05
N5007E,1321,8.31957444085658e-05
N349FR,1319,8.306978567365503e-05
N19141,1317,8.294382693874426e-05
N911DQ,1317,8.294382693874426e-05
N708EV,1316,8.288084757128886e-05
N712EV,1315,8.281786820383348e-05
N29129,1314,8.275488883637809e-05
N202UW,1313,8.269190946892271e-05
N19130,1313,8.269190946892271e-05
N705TW,1312,8.262893010146732e-05
N4032T,1312,8.262893010146732e-05
N367DN,1312,8.262893010146732e-05
N8001N,1310,8.250297136655654e-05
N777UA,1307,8.231403326419039e-05
N589UA,1306,8.2251053896735e-05
N778UA,1305,8.21880745292796e-05
N17122,1305,8.21880745292796e-05
N624AG,1305,8.21880745292796e-05
N987AT,1303,8.206211579436883e-05
N12116,1303,8.206211579436883e-05
N274NN,1302,8.199913642691345e-05
N215UA,1301,8.193615705945806e-05
N780UA,1300,8.187317769200268e-05
N769UA,1297,8.168423958963651e-05
N772UA,1296,8.162126022218113e-05
N273NN,1295,8.155828085472574e-05
N368DN,1294,8.149530148727036e-05
N710EV,1294,8.149530148727036e-05
N33103,1292,8.136934275235959e-05
N14121,1292,8.136934275235959e-05
N275NN,1291,8.13063633849042e-05
N707EV,1291,8.13063633849042e-05
N9012,1291,8.13063633849042e-05
N13566,1290,8.124338401744882e-05
N17139,1290,8.124338401744882e-05
N3014R,1289,8.118040464999342e-05
N13138,1289,8.118040464999342e-05
N212UA,1289,8.118040464999342e-05
N18119,1289,8.118040464999342e-05
N546UA,1288,8.111742528253804e-05
N19117,1285,8.092848718017188e-05
N602NN,1284,8.08655078127165e-05
N512UA,1283,8.08025284452611e-05
N9019F,1283,8.08025284452611e-05
N510UA,1283,8.08025284452611e-05
N768UA,1281,8.067656971035033e-05
N369DN,1280,8.061359034289494e-05
N37293,1279,8.055061097543956e-05
N9002U,1278,8.048763160798417e-05
N942DL,1278,8.048763160798417e-05
N206UW,1278,8.048763160798417e-05
N13113,1275,8.029869350561801e-05
N913DU,1272,8.010975540325185e-05
N836SK,1272,8.010975540325185e-05
N293SY,1272,8.010975540325185e-05
N347FR,1271,8.004677603579647e-05
N34137,1270,7.998379666834107e-05
N597UA,1270,7.998379666834107e-05
N21108,1268,7.98578379334303e-05
N41140,1268,7.98578379334303e-05
N12028,1267,7.979485856597492e-05
N371DN,1266,7.973187919851953e-05
N702TW,1263,7.954294109615338e-05
N938DN,1262,7.947996172869798e-05
N9023N,1261,7.94169823612426e-05
N18112,1261,7.94169823612426e-05
N596UA,1261,7.94169823612426e-05
N939UW,1260,7.935400299378721e-05
N33132,1260,7.935400299378721e-05
N860AS,1258,7.922804425887644e-05
N861AS,1258,7.922804425887644e-05
N9011P,1254,7.897612678905489e-05
N604NN,1254,7.897612678905489e-05
N17128,1253,7.89131474215995e-05
N14115,1251,7.878718868668873e-05
N9029F,1249,7.866122995177795e-05
N9004F,1248,7.859825058432257e-05
N294AK,1248,7.859825058432257e-05
N948DN,1248,7.859825058432257e-05
N4005X,1247,7.853527121686718e-05
N9018E,1246,7.84722918494118e-05
N12125,1245,7.840931248195641e-05
N773UA,1245,7.840931248195641e-05
N17133,1240,7.809441564467948e-05
N205UW,1237,7.790547754231332e-05
N14102,1236,7.784249817485794e-05
N598UA,1236,7.784249817485794e-05
N717TW,1234,7.771653943994715e-05
N8027D,1234,7.771653943994715e-05
N906NK,1233,7.765356007249177e-05
N201UU,1233,7.765356007249177e-05
N914DU,1233,7.765356007249177e-05
N14106,1233,7.765356007249177e-05
N9021H,1231,7.7527601337581e-05
N414QX,1230,7.74646219701256e-05
N587UA,1227,7.727568386775945e-05
N48127,1225,7.714972513284868e-05
N17126,1223,7.702376639793791e-05
N9016,1220,7.683482829557174e-05
N34131,1218,7.670886956066097e-05
N370DN,1217,7.664589019320559e-05
N276NN,1216,7.65829108257502e-05
N9015D,1216,7.65829108257502e-05
N820DX,1214,7.645695209083942e-05
N531JB,1214,7.645695209083942e-05
N713EV,1213,7.639397272338404e-05
N14120,1211,7.626801398847326e-05
N373DX,1211,7.626801398847326e-05
N775UA,1208,7.60790758861071e-05
N914DL,1206,7.595311715119633e-05
N203UW,1204,7.582715841628556e-05
N29124,1203,7.576417904883017e-05
N588UA,1202,7.570119968137479e-05
N14118,1201,7.56382203139194e-05
N771UA,1199,7.551226157900862e-05
N416QX,1194,7.51973647417317e-05
N901DA,1193,7.51343853742763e-05
N916DU,1191,7.500842663936553e-05
314NV,1191,7.500842663936553e-05
N568UA,1190,7.494544727191015e-05
N19136,1189,7.488246790445476e-05
N9008U,1188,7.481948853699936e-05
N204HA,1187,7.475650916954398e-05
N772XF,1185,7.463055043463321e-05
N508JB,1184,7.456757106717782e-05
N8009T,1184,7.456757106717782e-05
N58101,1182,7.444161233226705e-05
N39297,1181,7.437863296481167e-05
N372DN,1181,7.437863296481167e-05
N104DU,1180,7.431565359735627e-05
N518UA,1178,7.41896948624455e-05
N921DL,1177,7.412671549499012e-05
N449QX,1177,7.412671549499012e-05
N918DU,1177,7.412671549499012e-05
N915DU,1172,7.381181865771318e-05
N296AK,1171,7.37488392902578e-05
N12109,1167,7.349692182043626e-05
N57111,1162,7.318202498315932e-05
N295SY,1161,7.311904561570392e-05
N11565,1160,7.305606624824855e-05
N294SY,1159,7.299308688079315e-05
N537JB,1158,7.293010751333777e-05
N502UA,1158,7.293010751333777e-05
N102DU,1156,7.2804148778427e-05
N38727,1156,7.2804148778427e-05
N527JB,1153,7.261521067606083e-05
N29717,1153,7.261521067606083e-05
N507JB,1151,7.248925194115006e-05
N67134,1149,7.236329320623929e-05
N917DU,1148,7.230031383878391e-05
N17105,1140,7.17964788991408e-05
N277NN,1134,7.141860269440849e-05
320NV,1129,7.110370585713156e-05
N351FR,1129,7.110370585713156e-05
N919DU,1126,7.09147677547654e-05
N41135,1126,7.09147677547654e-05
N8701Q,1125,7.085178838731002e-05
N205HA,1122,7.066285028494385e-05
N17104,1115,7.022199471275614e-05
N374DX,1112,7.003305661038999e-05
N9017P,1109,6.984411850802382e-05
N724EV,1106,6.965518040565767e-05
N927DA,1105,6.959220103820227e-05
N73299,1103,6.94662423032915e-05
N204UW,1103,6.94662423032915e-05
N847HK,1102,6.940326293583612e-05
N184AN,1099,6.921432483346996e-05
N203FR,1097,6.908836609855918e-05
N605NN,1097,6.908836609855918e-05
N14107,1093,6.883644862873764e-05
N103DU,1089,6.858453115891609e-05
N972TW,1089,6.858453115891609e-05
N920DU,1087,6.845857242400532e-05
N375DN,1086,6.839559305654993e-05
N9622A,1086,6.839559305654993e-05
N105DU,1083,6.820665495418377e-05
N77295,1079,6.795473748436223e-05
N919DE,1078,6.789175811690683e-05
N12114,1075,6.770282001454068e-05
N962TW,1075,6.770282001454068e-05
N821MD,1073,6.757686127962991e-05
N948SW,1072,6.751388191217452e-05
N696NK,1070,6.738792317726374e-05
N933DN,1068,6.726196444235297e-05
N526JB,1068,6.726196444235297e-05
N297AK,1068,6.726196444235297e-05
N333EN,1067,6.719898507489758e-05
315NV,1067,6.719898507489758e-05
N413QX,1067,6.719898507489758e-05
N377DN,1063,6.694706760507603e-05
N771XF,1060,6.675812950270988e-05
N508JL,1058,6.663217076779911e-05
N296SY,1053,6.631727393052217e-05
242NV,1049,6.606535646070062e-05
323NV,1047,6.593939772578985e-05
N101DU,1043,6.56874802559683e-05
N199AN,1042,6.562450088851291e-05
N967TW,1039,6.543556278614676e-05
N330EN,1037,6.530960405123599e-05
N173AN,1035,6.518364531632521e-05
N109DU,1034,6.512066594886982e-05
N15712,1033,6.505768658141444e-05
N189AN,1032,6.499470721395905e-05
N197AN,1032,6.499470721395905e-05
N194AA,1031,6.493172784650367e-05
N278NN,1029,6.48057691115929e-05
N526JL,1026,6.461683100922673e-05
N187AN,1024,6.449087227431596e-05
N172AJ,1024,6.449087227431596e-05
N212HA,1024,6.449087227431596e-05
N209HA,1021,6.430193417194979e-05
N183AN,1018,6.411299606958364e-05
N106DU,1018,6.411299606958364e-05
N327EN,1016,6.398703733467287e-05
N191AN,1013,6.37980992323067e-05
N14543,1012,6.373511986485132e-05
N190AA,1012,6.373511986485132e-05
N938UW,1011,6.367214049739593e-05
N33294,1010,6.360916112994055e-05
N1402A,1009,6.354618176248515e-05
N350FR,1009,6.354618176248515e-05
N114NN,1006,6.3357243660119e-05
N7547A,1006,6.3357243660119e-05
321NV,1002,6.310532619029744e-05
N27503,1001,6.304234682284206e-05
N175AN,1000,6.297936745538667e-05
N922DZ,1000,6.297936745538667e-05
N34282,998,6.28534087204759e-05
N374HA,997,6.279042935302052e-05
N195AN,997,6.279042935302052e-05
N424AA,993,6.253851188319897e-05
N965JB,991,6.24125531482882e-05
N8719Q,988,6.222361504592203e-05
N214AK,988,6.222361504592203e-05
N70425,987,6.216063567846665e-05
N527JL,986,6.209765631101126e-05
N198AA,986,6.209765631101126e-05
N186AN,984,6.197169757610049e-05
N21723,981,6.178275947373433e-05
N26549,981,6.178275947373433e-05
N971JB,979,6.165680073882356e-05
N213HA,978,6.159382137136817e-05
N188AN,978,6.159382137136817e-05
N376DN,977,6.153084200391278e-05
N214HA,976,6.14678626364574e-05
N192AN,975,6.1404883269002e-05
N193AN,975,6.1404883269002e-05
N298AK,974,6.134190390154662e-05
N280NN,973,6.127892453409123e-05
N107DU,972,6.121594516663585e-05
N378HA,972,6.121594516663585e-05
N7550,972,6.121594516663585e-05
N215HA,970,6.108998643172508e-05
N507JT,969,6.102700706426969e-05
N985JB,968,6.0964027696814305e-05
N983JB,965,6.077508959444814e-05
N962JB,963,6.0649130859537367e-05
N37502,963,6.0649130859537367e-05
N37281,959,6.039721338971582e-05
N279MQ,959,6.039721338971582e-05
N649QX,958,6.0334234022260435e-05
N373HA,958,6.0334234022260435e-05
N980JB,958,6.0334234022260435e-05
N297SY,958,6.0334234022260435e-05
N921DU,958,6.0334234022260435e-05
N648QX,957,6.027125465480505e-05
N837SK,956,6.020827528734966e-05
N964JB,956,6.020827528734966e-05
N979JB,956,6.020827528734966e-05
N16713,953,6.00193371849835e-05
N945JB,952,5.9956357817528116e-05
N379HA,951,5.989337845007273e-05
N73278,949,5.976741971516196e-05
N537JT,948,5.970444034770657e-05
N196AA,946,5.95784816127958e-05
N976JB,946,5.95784816127958e-05
N381DZ,946,5.95784816127958e-05
N991JB,944,5.9452522877885025e-05
N988JB,944,5.9452522877885025e-05
322NV,942,5.9326564142974246e-05
N185AN,937,5.9011667305697314e-05
N949JB,937,5.9011667305697314e-05
N691AA,937,5.9011667305697314e-05
N923DZ,937,5.9011667305697314e-05
N990JB,936,5.894868793824193e-05
N966JB,936,5.894868793824193e-05
N8720L,935,5.888570857078654e-05
N140LL,935,5.888570857078654e-05
N918DL,934,5.8822729203331155e-05
N987JB,933,5.875974983587577e-05
N13550,933,5.875974983587577e-05
N944JB,932,5.869677046842038e-05
N975JB,932,5.869677046842038e-05
N388HA,932,5.869677046842038e-05
N176AA,932,5.869677046842038e-05
N950JB,932,5.869677046842038e-05
N692AA,931,5.8633791100964995e-05
N67501,931,5.8633791100964995e-05
N352FR,931,5.8633791100964995e-05
N967JB,928,5.8444852998598836e-05
N337EN,927,5.838187363114345e-05
N390HA,925,5.825591489623268e-05
N110DU,923,5.8129956161321904e-05
N972JB,923,5.8129956161321904e-05
N379DN,923,5.8129956161321904e-05
N426AA,922,5.806697679386652e-05
N968JB,922,5.806697679386652e-05
N26123,921,5.800399742641113e-05
N969JB,921,5.800399742641113e-05
N391HA,921,5.800399742641113e-05
N961JB,920,5.794101805895574e-05
N974JB,920,5.794101805895574e-05
N7548A,920,5.794101805895574e-05
N384HA,919,5.787803869150035e-05
N531JL,915,5.7626121221678806e-05
N348FR,914,5.756314185422342e-05
N375HA,908,5.71852656494911e-05
N946JB,908,5.71852656494911e-05
N981JB,907,5.7122286282035715e-05
N950JT,907,5.7122286282035715e-05
N934DL,907,5.7122286282035715e-05
N925DZ,904,5.6933348179669556e-05
N555AN,903,5.687036881221417e-05
N47505,901,5.67444100773034e-05
N973JT,898,5.655547197493724e-05
N380HA,897,5.6492492607481845e-05
N924DZ,895,5.636653387257107e-05
N360HA,895,5.636653387257107e-05
N723EV,893,5.62405751376603e-05
N177AN,892,5.617759577020491e-05
N370HA,892,5.617759577020491e-05
N943JB,888,5.592567830038337e-05
N392HA,888,5.592567830038337e-05
N395HA,885,5.573674019801721e-05
N386HA,885,5.573674019801721e-05
N603UX,885,5.573674019801721e-05
N9625W,885,5.573674019801721e-05
N353FR,883,5.5610781463106435e-05
N989JB,882,5.554780209565105e-05
N380DN,882,5.554780209565105e-05
N399HA,882,5.554780209565105e-05
N975JT,879,5.535886399328489e-05
N281NN,878,5.5295884625829503e-05
N389HA,877,5.523290525837412e-05
N385HA,876,5.516992589091873e-05
N922FR,872,5.491800842109718e-05
N354FR,870,5.4792049686186406e-05
N37506,868,5.466609095127563e-05
N108DQ,868,5.466609095127563e-05
244NV,866,5.454013221636486e-05
N602UX,866,5.454013221636486e-05
N681PA,860,5.416225601163254e-05
N306RC,860,5.416225601163254e-05
N383HA,860,5.416225601163254e-05
N324RA,860,5.416225601163254e-05
N396HA,859,5.4099276644177155e-05
N37504,859,5.4099276644177155e-05
N393HA,857,5.397331790926638e-05
N604UX,857,5.397331790926638e-05
N926DZ,856,5.3910338541810996e-05
N937DN,853,5.372140043944484e-05
243NV,852,5.365842107198945e-05
N382HA,849,5.3469482969623285e-05
N8888D,846,5.3280544867257126e-05
N956JB,843,5.3091606764890966e-05
N336EN,841,5.2965648029980194e-05
N682PA,840,5.290266866252481e-05
N36280,838,5.2776709927614035e-05
N383DZ,838,5.2776709927614035e-05
N361HA,835,5.2587771825247875e-05
N979JT,835,5.2587771825247875e-05
N216HA,834,5.252479245779249e-05
N988JT,834,5.252479245779249e-05
N972JT,829,5.220989562051556e-05
N999JQ,829,5.220989562051556e-05
N980JT,827,5.208393688560478e-05
N977JE,827,5.208393688560478e-05
N985JT,827,5.208393688560478e-05
N381HA,826,5.202095751814939e-05
N215AK,826,5.202095751814939e-05
N981JT,824,5.189499878323862e-05
N601UX,821,5.170606068087246e-05
N308RD,820,5.164308131341707e-05
N590AA,820,5.164308131341707e-05
N991JT,819,5.1580101945961686e-05
N113DQ,818,5.15171225785063e-05
N990JL,814,5.1265205108684754e-05
N961JT,813,5.120222574122937e-05
N904DA,813,5.120222574122937e-05
N989JT,812,5.113924637377398e-05
N304RB,808,5.0887328903952436e-05
N208HA,807,5.082434953649705e-05
N384DN,807,5.082434953649705e-05
N943JT,807,5.082434953649705e-05
N997JL,807,5.082434953649705e-05
N993JE,805,5.069839080158628e-05
N983JT,805,5.069839080158628e-05
N962JT,804,5.0635411434130884e-05
N774XF,804,5.0635411434130884e-05
N987JT,803,5.05724320666755e-05
N926DL,802,5.050945269922011e-05
N969JT,800,5.038349396430934e-05
N976JT,799,5.032051459685395e-05
N968JT,797,5.019455586194318e-05
N945JT,794,5.000561775957702e-05
N112DU,789,4.969072092230009e-05
N12552,788,4.96277415548447e-05
N956JT,787,4.9564762187389315e-05
N998JE,786,4.950178281993393e-05
N995JL,785,4.943880345247854e-05
N964JT,783,4.931284471756777e-05
N79279,783,4.931284471756777e-05
N994JL,782,4.9249865350112383e-05
N967JT,782,4.9249865350112383e-05
N928DU,781,4.9186885982657e-05
N505UA,779,4.906092724774622e-05
N385DZ,775,4.880900977792467e-05
N929DZ,770,4.849411294064774e-05
N111NG,769,4.8431133573192354e-05
N971JT,768,4.836815420573697e-05
N965DN,768,4.836815420573697e-05
N966JT,766,4.8242195470826194e-05
N605UX,766,4.8242195470826194e-05
N944JT,764,4.811623673591542e-05
N946JL,763,4.8053257368460035e-05
N114DU,760,4.7864319266093876e-05
N927DZ,758,4.7738360531183103e-05
N303RE,755,4.754942242881694e-05
N974JT,754,4.748644306136155e-05
N606NN,751,4.729750495899539e-05
N650QX,749,4.717154622408462e-05
N876RW,749,4.717154622408462e-05
N949JT,743,4.67936700193523e-05
N996JL,743,4.67936700193523e-05
N217HA,742,4.6730690651896914e-05
N965JT,741,4.666771128444153e-05
N838SK,740,4.660473191698614e-05
N8721J,733,4.616387634479843e-05
N356FR,731,4.603791760988766e-05
N117DU,727,4.578600014006611e-05
877GA,725,4.566004140515534e-05
N331EN,724,4.559706203769995e-05
N607UX,715,4.5030247730601475e-05
N993JB,713,4.49042889956907e-05
N8727M,713,4.49042889956907e-05
N115DU,712,4.4841309628235316e-05
N400AN,709,4.465237152586915e-05
N607NN,709,4.465237152586915e-05
N335EN,707,4.452641279095838e-05
N583HA,707,4.452641279095838e-05
N116DU,705,4.4400454056047605e-05
N931DL,704,4.433747468859222e-05
N8722L,703,4.427449532113683e-05
N8726H,702,4.4211515953681446e-05
245NV,699,4.4022577851315286e-05
N994JB,694,4.3707681014038354e-05
419NV,690,4.345576354421681e-05
N8972E,690,4.345576354421681e-05
N930DZ,689,4.339278417676142e-05
N582HA,689,4.339278417676142e-05
N581HA,686,4.3203846074395257e-05
N382DN,683,4.30149079720291e-05
N310RF,680,4.282596986966294e-05
N680PA,679,4.276299050220755e-05
426NV,678,4.2700011134752165e-05
N303RG,678,4.2700011134752165e-05
N282NN,676,4.257405239984139e-05
878GA,672,4.232213493001985e-05
N387DN,671,4.225915556256446e-05
881GA,668,4.20702174601983e-05
N606UX,667,4.2007238092742915e-05
N401AN,662,4.1692341255465977e-05
N390DN,657,4.1377444418189045e-05
402NV,648,4.081063011109057e-05
N8702L,641,4.036977453890286e-05
N953DN,639,4.024381580399208e-05
424NV,634,3.992891896671515e-05
N118DU,633,3.9865939599259765e-05
N392DN,631,3.973998086434899e-05
N773XF,629,3.961402212943822e-05
N399AN,628,3.955104276198283e-05
N651QX,623,3.92361459247059e-05
N346AN,620,3.904720782233974e-05
N411QX,619,3.8984228454884355e-05
N580HA,617,3.8858269719973576e-05
N609UX,617,3.8858269719973576e-05
N396AN,613,3.860635225015203e-05
N342AN,612,3.8543372882696644e-05
N329EN,608,3.82914554128751e-05
418NV,608,3.82914554128751e-05
415NV,606,3.8165496677964325e-05
N119DU,606,3.8165496677964325e-05
423NV,604,3.803953794305355e-05
N343AN,601,3.7850599840687394e-05
N45838,600,3.778762047323201e-05
N391AA,599,3.772464110577662e-05
883GA,598,3.7661661738321234e-05
N358FR,598,3.7661661738321234e-05
N385AM,597,3.759868237086585e-05
N8724J,594,3.740974426849968e-05
886GA,593,3.7346764901044296e-05
417NV,592,3.728378553358891e-05
N393AN,591,3.722080616613352e-05
N349AN,589,3.709484743122275e-05
N608NN,589,3.709484743122275e-05
