mkt_carrier_fl_num,frequency,relative_frequency
5813,1407,8.833786376191847e-05
2872,1407,8.833786376191847e-05
2943,1406,8.827507921055961e-05
6075,1405,8.821229465920074e-05
4406,1405,8.821229465920074e-05
4405,1404,8.814951010784188e-05
4233,1404,8.814951010784188e-05
2965,1403,8.808672555648303e-05
1016,1403,8.808672555648303e-05
4741,1402,8.802394100512416e-05
6206,1401,8.79611564537653e-05
5847,1398,8.777280279968872e-05
4677,1397,8.771001824832985e-05
2714,1397,8.771001824832985e-05
4358,1396,8.764723369697099e-05
3955,1395,8.758444914561213e-05
5669,1395,8.758444914561213e-05
4507,1395,8.758444914561213e-05
2857,1394,8.752166459425326e-05
5902,1394,8.752166459425326e-05
4429,1393,8.745888004289441e-05
5499,1393,8.745888004289441e-05
4176,1393,8.745888004289441e-05
6254,1391,8.733331094017668e-05
6104,1389,8.720774183745895e-05
4274,1389,8.720774183745895e-05
6273,1388,8.71449572861001e-05
4227,1388,8.71449572861001e-05
3026,1387,8.708217273474124e-05
6292,1387,8.708217273474124e-05
2843,1386,8.701938818338237e-05
2887,1386,8.701938818338237e-05
5363,1385,8.695660363202352e-05
5860,1385,8.695660363202352e-05
6082,1385,8.695660363202352e-05
5587,1384,8.689381908066465e-05
908,1383,8.683103452930579e-05
5627,1382,8.676824997794693e-05
4421,1382,8.676824997794693e-05
2876,1382,8.676824997794693e-05
5955,1382,8.676824997794693e-05
5846,1381,8.670546542658806e-05
2771,1381,8.670546542658806e-05
4201,1380,8.66426808752292e-05
4089,1380,8.66426808752292e-05
3287,1379,8.657989632387034e-05
6277,1379,8.657989632387034e-05
4311,1378,8.651711177251148e-05
3004,1378,8.651711177251148e-05
6270,1377,8.645432722115262e-05
6187,1376,8.639154266979375e-05
6093,1376,8.639154266979375e-05
3291,1375,8.63287581184349e-05
2829,1375,8.63287581184349e-05
2773,1375,8.63287581184349e-05
6229,1374,8.626597356707604e-05
6281,1373,8.620318901571717e-05
86,1373,8.620318901571717e-05
6248,1372,8.614040446435831e-05
5517,1372,8.614040446435831e-05
4497,1371,8.607761991299944e-05
4678,1371,8.607761991299944e-05
5677,1370,8.601483536164059e-05
2921,1370,8.601483536164059e-05
2932,1370,8.601483536164059e-05
74,1369,8.595205081028173e-05
5916,1369,8.595205081028173e-05
4968,1368,8.588926625892286e-05
5674,1367,8.5826481707564e-05
6238,1366,8.576369715620513e-05
94,1365,8.570091260484628e-05
4359,1364,8.563812805348742e-05
4291,1362,8.551255895076969e-05
2841,1361,8.544977439941084e-05
4273,1360,8.538698984805197e-05
5774,1360,8.538698984805197e-05
5815,1360,8.538698984805197e-05
6001,1360,8.538698984805197e-05
2845,1359,8.532420529669311e-05
4044,1358,8.526142074533424e-05
5660,1357,8.519863619397538e-05
4346,1356,8.513585164261653e-05
6252,1356,8.513585164261653e-05
4559,1355,8.507306709125766e-05
4310,1355,8.507306709125766e-05
4458,1355,8.507306709125766e-05
6275,1354,8.50102825398988e-05
4372,1353,8.494749798853993e-05
6304,1353,8.494749798853993e-05
4278,1352,8.488471343718107e-05
6272,1352,8.488471343718107e-05
5009,1352,8.488471343718107e-05
4255,1352,8.488471343718107e-05
2898,1350,8.475914433446335e-05
2702,1350,8.475914433446335e-05
4145,1348,8.463357523174563e-05
4275,1348,8.463357523174563e-05
5904,1347,8.457079068038676e-05
4726,1347,8.457079068038676e-05
3285,1347,8.457079068038676e-05
6305,1347,8.457079068038676e-05
3092,1346,8.45080061290279e-05
2742,1346,8.45080061290279e-05
6259,1345,8.444522157766904e-05
5924,1344,8.438243702631018e-05
4213,1344,8.438243702631018e-05
6249,1342,8.425686792359245e-05
4087,1341,8.41940833722336e-05
2928,1340,8.413129882087473e-05
5630,1339,8.406851426951587e-05
3294,1338,8.400572971815701e-05
3981,1337,8.394294516679814e-05
2813,1336,8.388016061543929e-05
4402,1336,8.388016061543929e-05
5657,1336,8.388016061543929e-05
5643,1335,8.381737606408043e-05
3286,1335,8.381737606408043e-05
4308,1334,8.375459151272156e-05
2837,1334,8.375459151272156e-05
4748,1334,8.375459151272156e-05
3051,1331,8.356623785864498e-05
3934,1331,8.356623785864498e-05
2944,1330,8.350345330728612e-05
2751,1328,8.33778842045684e-05
4971,1328,8.33778842045684e-05
2852,1328,8.33778842045684e-05
4332,1328,8.33778842045684e-05
3295,1327,8.331509965320954e-05
5170,1327,8.331509965320954e-05
6100,1326,8.325231510185067e-05
4266,1326,8.325231510185067e-05
4265,1326,8.325231510185067e-05
5864,1325,8.318953055049181e-05
3073,1325,8.318953055049181e-05
4267,1325,8.318953055049181e-05
900,1324,8.312674599913294e-05
4137,1324,8.312674599913294e-05
2555,1323,8.306396144777408e-05
6120,1323,8.306396144777408e-05
4769,1322,8.300117689641523e-05
3002,1322,8.300117689641523e-05
4251,1321,8.293839234505636e-05
4194,1320,8.28756077936975e-05
2936,1320,8.28756077936975e-05
2942,1319,8.281282324233863e-05
902,1319,8.281282324233863e-05
4593,1319,8.281282324233863e-05
4575,1318,8.275003869097977e-05
4353,1317,8.268725413962092e-05
2842,1317,8.268725413962092e-05
4231,1315,8.256168503690319e-05
4245,1315,8.256168503690319e-05
5926,1315,8.256168503690319e-05
2838,1313,8.243611593418546e-05
5964,1311,8.231054683146774e-05
3293,1311,8.231054683146774e-05
5929,1309,8.218497772875002e-05
2769,1308,8.212219317739115e-05
4770,1307,8.20594086260323e-05
4415,1307,8.20594086260323e-05
2927,1307,8.20594086260323e-05
2905,1307,8.20594086260323e-05
109,1306,8.199662407467343e-05
6086,1304,8.187105497195571e-05
4163,1302,8.174548586923799e-05
4287,1299,8.15571322151614e-05
6071,1298,8.149434766380253e-05
6124,1298,8.149434766380253e-05
6083,1298,8.149434766380253e-05
4184,1296,8.136877856108482e-05
5928,1296,8.136877856108482e-05
2666,1295,8.130599400972595e-05
4590,1295,8.130599400972595e-05
4189,1293,8.118042490700822e-05
2818,1293,8.118042490700822e-05
3001,1293,8.118042490700822e-05
5493,1290,8.099207125293164e-05
4826,1290,8.099207125293164e-05
6303,1289,8.092928670157279e-05
5925,1289,8.092928670157279e-05
6286,1289,8.092928670157279e-05
5588,1288,8.086650215021393e-05
3041,1287,8.080371759885506e-05
3059,1286,8.07409330474962e-05
2939,1286,8.07409330474962e-05
2940,1286,8.07409330474962e-05
5195,1285,8.067814849613733e-05
3053,1283,8.055257939341962e-05
933,1283,8.055257939341962e-05
6230,1282,8.048979484206075e-05
6002,1281,8.042701029070189e-05
5849,1281,8.042701029070189e-05
2814,1280,8.036422573934302e-05
4374,1280,8.036422573934302e-05
5603,1280,8.036422573934302e-05
6211,1280,8.036422573934302e-05
2885,1280,8.036422573934302e-05
4692,1280,8.036422573934302e-05
4375,1279,8.030144118798417e-05
6274,1279,8.030144118798417e-05
2930,1278,8.023865663662531e-05
2896,1278,8.023865663662531e-05
4378,1277,8.017587208526644e-05
6107,1276,8.011308753390758e-05
4260,1276,8.011308753390758e-05
6204,1275,8.005030298254873e-05
5618,1274,7.998751843118986e-05
71,1273,7.9924733879831e-05
6085,1271,7.979916477711327e-05
2925,1271,7.979916477711327e-05
3292,1271,7.979916477711327e-05
4352,1271,7.979916477711327e-05
6293,1270,7.973638022575442e-05
6122,1269,7.967359567439555e-05
4370,1268,7.961081112303669e-05
191,1266,7.948524202031896e-05
4422,1264,7.935967291760124e-05
4901,1264,7.935967291760124e-05
6132,1263,7.929688836624238e-05
4485,1261,7.917131926352465e-05
4174,1261,7.917131926352465e-05
2946,1261,7.917131926352465e-05
2836,1260,7.91085347121658e-05
5872,1259,7.904575016080693e-05
2861,1257,7.892018105808921e-05
5174,1257,7.892018105808921e-05
3022,1256,7.885739650673034e-05
4356,1255,7.879461195537149e-05
4845,1255,7.879461195537149e-05
4207,1253,7.866904285265376e-05
6098,1253,7.866904285265376e-05
4105,1251,7.854347374993603e-05
5954,1249,7.841790464721832e-05
4459,1248,7.835512009585945e-05
4384,1247,7.82923355445006e-05
5664,1246,7.822955099314172e-05
96,1244,7.810398189042401e-05
4595,1243,7.804119733906514e-05
4360,1239,7.77900591336297e-05
4376,1238,7.772727458227083e-05
2902,1237,7.766449003091197e-05
3122,1237,7.766449003091197e-05
5589,1237,7.766449003091197e-05
6139,1236,7.760170547955312e-05
6291,1236,7.760170547955312e-05
3017,1234,7.747613637683539e-05
2853,1234,7.747613637683539e-05
6077,1233,7.741335182547652e-05
5596,1233,7.741335182547652e-05
2739,1232,7.735056727411766e-05
3015,1232,7.735056727411766e-05
2891,1231,7.728778272275881e-05
3068,1230,7.722499817139994e-05
3163,1230,7.722499817139994e-05
4243,1230,7.722499817139994e-05
4224,1229,7.716221362004108e-05
3095,1228,7.709942906868222e-05
4230,1228,7.709942906868222e-05
2935,1228,7.709942906868222e-05
4369,1226,7.69738599659645e-05
3986,1223,7.678550631188791e-05
2909,1221,7.665993720917019e-05
2911,1220,7.659715265781133e-05
4992,1220,7.659715265781133e-05
4301,1219,7.653436810645246e-05
6245,1219,7.653436810645246e-05
5866,1219,7.653436810645246e-05
3060,1219,7.653436810645246e-05
4204,1217,7.640879900373473e-05
6137,1217,7.640879900373473e-05
6112,1217,7.640879900373473e-05
3007,1215,7.628322990101702e-05
2676,1213,7.61576607982993e-05
3012,1211,7.603209169558157e-05
4366,1209,7.590652259286384e-05
4335,1207,7.578095349014613e-05
4391,1206,7.571816893878726e-05
923,1205,7.56553843874284e-05
4241,1205,7.56553843874284e-05
6004,1204,7.559259983606953e-05
4403,1204,7.559259983606953e-05
3061,1203,7.552981528471067e-05
4373,1201,7.540424618199295e-05
4351,1200,7.534146163063409e-05
5011,1200,7.534146163063409e-05
3253,1200,7.534146163063409e-05
2924,1197,7.515310797655751e-05
2833,1196,7.509032342519864e-05
2682,1194,7.496475432248093e-05
2871,1193,7.490196977112206e-05
4435,1192,7.48391852197632e-05
3252,1191,7.477640066840433e-05
4345,1191,7.477640066840433e-05
3123,1190,7.471361611704547e-05
4367,1190,7.471361611704547e-05
3014,1188,7.458804701432775e-05
4336,1188,7.458804701432775e-05
5863,1187,7.452526246296889e-05
2886,1185,7.439969336025116e-05
4428,1184,7.43369088088923e-05
3057,1183,7.427412425753344e-05
6302,1182,7.421133970617458e-05
6125,1180,7.408577060345685e-05
4381,1180,7.408577060345685e-05
2912,1180,7.408577060345685e-05
4728,1180,7.408577060345685e-05
6084,1180,7.408577060345685e-05
3101,1179,7.4022986052098e-05
3075,1179,7.4022986052098e-05
4361,1178,7.396020150073913e-05
3052,1178,7.396020150073913e-05
2741,1178,7.396020150073913e-05
4151,1178,7.396020150073913e-05
2703,1177,7.389741694938027e-05
5921,1176,7.383463239802141e-05
2937,1175,7.377184784666254e-05
5855,1173,7.364627874394482e-05
6080,1171,7.35207096412271e-05
6239,1169,7.339514053850938e-05
6119,1168,7.333235598715052e-05
2918,1166,7.320678688443279e-05
3288,1164,7.308121778171507e-05
6205,1163,7.301843323035621e-05
4253,1162,7.295564867899734e-05
6148,1161,7.289286412763848e-05
4701,1161,7.289286412763848e-05
6113,1159,7.276729502492076e-05
4393,1158,7.27045104735619e-05
6290,1157,7.264172592220303e-05
4348,1157,7.264172592220303e-05
3045,1155,7.251615681948532e-05
4284,1153,7.239058771676759e-05
2931,1153,7.239058771676759e-05
3023,1152,7.232780316540872e-05
3082,1151,7.226501861404986e-05
3154,1150,7.2202234062691e-05
4340,1149,7.213944951133214e-05
6180,1148,7.207666495997328e-05
2920,1145,7.18883113058967e-05
4288,1144,7.182552675453783e-05
4329,1142,7.169995765182011e-05
3016,1140,7.157438854910239e-05
3166,1140,7.157438854910239e-05
5852,1140,7.157438854910239e-05
2804,1139,7.151160399774352e-05
4854,1136,7.132325034366693e-05
3064,1135,7.126046579230808e-05
2922,1134,7.119768124094922e-05
6285,1134,7.119768124094922e-05
6289,1133,7.113489668959035e-05
3098,1133,7.113489668959035e-05
4149,1132,7.10721121382315e-05
3038,1131,7.100932758687262e-05
4433,1131,7.100932758687262e-05
6090,1131,7.100932758687262e-05
6179,1131,7.100932758687262e-05
3107,1130,7.094654303551377e-05
918,1129,7.088375848415491e-05
3127,1128,7.082097393279604e-05
3188,1127,7.075818938143718e-05
6129,1126,7.069540483007831e-05
3109,1125,7.063262027871946e-05
6217,1125,7.063262027871946e-05
6096,1124,7.05698357273606e-05
5469,1122,7.044426662464287e-05
4215,1122,7.044426662464287e-05
2678,1122,7.044426662464287e-05
5481,1119,7.025591297056629e-05
2929,1119,7.025591297056629e-05
3063,1115,7.000477476513084e-05
6173,1113,6.987920566241312e-05
125,1110,6.969085200833653e-05
2919,1110,6.969085200833653e-05
6178,1108,6.956528290561881e-05
4377,1107,6.950249835425994e-05
2913,1106,6.943971380290109e-05
7432,1106,6.943971380290109e-05
3037,1105,6.937692925154222e-05
6111,1103,6.92513601488245e-05
7363,1101,6.912579104610678e-05
7371,1101,6.912579104610678e-05
4199,1101,6.912579104610678e-05
2926,1100,6.906300649474792e-05
6126,1100,6.906300649474792e-05
7367,1099,6.900022194338905e-05
4239,1099,6.900022194338905e-05
6003,1098,6.89374373920302e-05
5818,1097,6.887465284067133e-05
7416,1097,6.887465284067133e-05
3179,1094,6.868629918659474e-05
5462,1094,6.868629918659474e-05
6115,1094,6.868629918659474e-05
4254,1093,6.862351463523589e-05
3018,1093,6.862351463523589e-05
3036,1093,6.862351463523589e-05
4379,1092,6.856073008387702e-05
2908,1089,6.837237642980043e-05
3029,1085,6.812123822436499e-05
3120,1082,6.793288457028841e-05
3058,1082,6.793288457028841e-05
6135,1081,6.787010001892954e-05
3137,1081,6.787010001892954e-05
2938,1081,6.787010001892954e-05
1313,1076,6.755617726213523e-05
909,1075,6.749339271077637e-05
2750,1074,6.743060815941752e-05
4347,1073,6.736782360805865e-05
3040,1073,6.736782360805865e-05
3010,1072,6.730503905669979e-05
3141,1071,6.724225450534092e-05
6177,1070,6.717946995398206e-05
7383,1067,6.699111629990548e-05
4222,1064,6.68027626458289e-05
4328,1063,6.673997809447003e-05
6294,1062,6.667719354311117e-05
7361,1061,6.661440899175231e-05
6308,1059,6.648883988903459e-05
3102,1057,6.636327078631686e-05
91,1057,6.636327078631686e-05
4209,1057,6.636327078631686e-05
2947,1057,6.636327078631686e-05
3035,1056,6.6300486234958e-05
6131,1055,6.623770168359913e-05
2917,1054,6.617491713224028e-05
3031,1054,6.617491713224028e-05
3132,1053,6.611213258088142e-05
2696,1046,6.567264072136938e-05
3050,1044,6.554707161865166e-05
4864,1044,6.554707161865166e-05
4400,1042,6.542150251593393e-05
2725,1042,6.542150251593393e-05
961,1041,6.535871796457507e-05
3118,1041,6.535871796457507e-05
6284,1039,6.523314886185735e-05
2797,1037,6.510757975913962e-05
962,1035,6.498201065642191e-05
3233,1035,6.498201065642191e-05
4263,1035,6.498201065642191e-05
2914,1032,6.479365700234531e-05
1028,1032,6.479365700234531e-05
6152,1031,6.473087245098645e-05
907,1030,6.46680878996276e-05
3003,1029,6.460530334826873e-05
5770,1029,6.460530334826873e-05
3093,1028,6.454251879690987e-05
6136,1027,6.447973424555101e-05
4364,1027,6.447973424555101e-05
3162,1022,6.41658114887567e-05
5631,1021,6.410302693739783e-05
3103,1020,6.404024238603898e-05
3065,1019,6.397745783468011e-05
3246,1017,6.38518887319624e-05
3034,1015,6.372631962924467e-05
2684,1015,6.372631962924467e-05
3025,1014,6.366353507788581e-05
3054,1013,6.360075052652694e-05
3104,1013,6.360075052652694e-05
4307,1013,6.360075052652694e-05
7360,1011,6.347518142380921e-05
6338,1011,6.347518142380921e-05
3134,1011,6.347518142380921e-05
4312,1010,6.341239687245036e-05
3241,1009,6.33496123210915e-05
7393,1004,6.303568956429719e-05
3005,1003,6.297290501293832e-05
6128,1003,6.297290501293832e-05
3043,1000,6.278455135886174e-05
3024,1000,6.278455135886174e-05
3084,999,6.272176680750288e-05
6142,997,6.259619770478516e-05
2916,997,6.259619770478516e-05
3087,994,6.240784405070857e-05
6151,993,6.234505949934972e-05
6196,993,6.234505949934972e-05
4362,991,6.221949039663199e-05
6155,991,6.221949039663199e-05
4382,990,6.215670584527312e-05
3049,989,6.209392129391426e-05
7439,988,6.20311367425554e-05
2915,988,6.20311367425554e-05
83,988,6.20311367425554e-05
6310,988,6.20311367425554e-05
4401,987,6.196835219119654e-05
3110,985,6.184278308847881e-05
7429,984,6.177999853711995e-05
2816,980,6.152886033168451e-05
6243,979,6.146607578032564e-05
5867,976,6.127772212624906e-05
3070,975,6.12149375748902e-05
4285,974,6.115215302353133e-05
6153,973,6.108936847217248e-05
4164,973,6.108936847217248e-05
4341,972,6.102658392081361e-05
4566,972,6.102658392081361e-05
3039,972,6.102658392081361e-05
3245,971,6.096379936945475e-05
3250,970,6.0901014818095886e-05
3131,970,6.0901014818095886e-05
2910,969,6.083823026673703e-05
6108,969,6.083823026673703e-05
2713,969,6.083823026673703e-05
6283,966,6.064987661266044e-05
3071,963,6.0461522958583856e-05
6267,962,6.039873840722499e-05
4349,961,6.0335953855866137e-05
7379,960,6.027316930450727e-05
6190,960,6.027316930450727e-05
6184,960,6.027316930450727e-05
5871,960,6.027316930450727e-05
3152,958,6.014760020178955e-05
2732,958,6.014760020178955e-05
3251,957,6.008481565043068e-05
3144,956,6.002203109907183e-05
6271,956,6.002203109907183e-05
7394,955,5.9959246547712963e-05
6161,955,5.9959246547712963e-05
6123,954,5.98964619963541e-05
3255,953,5.983367744499524e-05
7405,952,5.977089289363638e-05
3175,951,5.970810834227752e-05
3156,951,5.970810834227752e-05
3256,951,5.970810834227752e-05
3046,950,5.9645323790918654e-05
3190,949,5.958253923955979e-05
3140,949,5.958253923955979e-05
3009,947,5.945697013684207e-05
3240,947,5.945697013684207e-05
4436,947,5.945697013684207e-05
3062,946,5.939418558548321e-05
3228,944,5.926861648276548e-05
1392,943,5.9205831931406624e-05
4256,942,5.914304738004776e-05
7380,942,5.914304738004776e-05
3078,941,5.90802628286889e-05
4354,941,5.90802628286889e-05
7411,940,5.9017478277330034e-05
7408,937,5.882912462325345e-05
7369,937,5.882912462325345e-05
3197,937,5.882912462325345e-05
3032,937,5.882912462325345e-05
3030,935,5.870355552053573e-05
3086,934,5.864077096917687e-05
3091,933,5.8577986417818004e-05
3151,932,5.851520186645914e-05
6144,930,5.838963276374142e-05
4387,929,5.832684821238256e-05
4228,929,5.832684821238256e-05
7377,926,5.8138494558305974e-05
7389,924,5.801292545558825e-05
4771,923,5.7950140904229384e-05
4338,923,5.7950140904229384e-05
4334,922,5.788735635287053e-05
4389,922,5.788735635287053e-05
2589,922,5.788735635287053e-05
3020,920,5.77617872501528e-05
3138,918,5.763621814743508e-05
3178,918,5.763621814743508e-05
3099,917,5.757343359607622e-05
3165,916,5.7510649044717355e-05
7395,915,5.744786449335849e-05
3227,911,5.7196726287923045e-05
3047,910,5.713394173656418e-05
3217,909,5.7071157185205325e-05
6140,908,5.700837263384646e-05
3027,907,5.69455880824876e-05
6109,907,5.69455880824876e-05
3191,906,5.6882803531128735e-05
3229,905,5.682001897976988e-05
4229,904,5.6757234428411015e-05
3239,903,5.669444987705215e-05
3089,903,5.669444987705215e-05
7391,902,5.663166532569329e-05
3088,902,5.663166532569329e-05
3106,902,5.663166532569329e-05
4438,901,5.656888077433443e-05
3237,901,5.656888077433443e-05
6300,901,5.656888077433443e-05
6214,899,5.6443311671616705e-05
7406,898,5.638052712025784e-05
3028,894,5.6129388914822396e-05
6278,894,5.6129388914822396e-05
3011,894,5.6129388914822396e-05
3100,891,5.594103526074581e-05
2907,890,5.587825070938695e-05
3013,889,5.5815466158028086e-05
3214,889,5.5815466158028086e-05
6162,888,5.575268160666923e-05
7420,888,5.575268160666923e-05
7438,888,5.575268160666923e-05
6138,887,5.5689897055310366e-05
3264,887,5.5689897055310366e-05
3159,882,5.5375974298516056e-05
3124,882,5.5375974298516056e-05
3258,881,5.531318974715719e-05
7402,878,5.512483609308061e-05
6198,877,5.5062051541721746e-05
6106,877,5.5062051541721746e-05
6260,875,5.4936482439004026e-05
3108,875,5.4936482439004026e-05
2699,873,5.48109133362863e-05
3066,873,5.48109133362863e-05
6182,871,5.468534423356858e-05
3121,869,5.455977513085085e-05
3198,868,5.449699057949199e-05
7427,868,5.449699057949199e-05
3265,867,5.4434206028133126e-05
7426,866,5.437142147677427e-05
3743,866,5.437142147677427e-05
6322,866,5.437142147677427e-05
82,864,5.424585237405654e-05
3145,863,5.418306782269768e-05
3083,863,5.418306782269768e-05
4276,862,5.412028327133882e-05
3074,857,5.3806360514544514e-05
4772,854,5.361800686046793e-05
3222,853,5.355522230910907e-05
3230,852,5.3492437757750204e-05
3276,850,5.336686865503248e-05
6169,849,5.330408410367362e-05
3210,847,5.3178515000955894e-05
6307,847,5.3178515000955894e-05
6147,846,5.311573044959703e-05
3142,842,5.2864592244161584e-05
3056,842,5.2864592244161584e-05
3218,839,5.2676238590085e-05
3094,836,5.248788493600842e-05
3090,835,5.2425100384649554e-05
3216,834,5.236231583329069e-05
3008,833,5.229953128193183e-05
6324,829,5.204839307649638e-05
3147,828,5.1985608525137525e-05
6105,828,5.1985608525137525e-05
6314,827,5.192282397377866e-05
4216,826,5.18600394224198e-05
6158,825,5.1797254871060935e-05
6146,824,5.173447031970208e-05
3249,824,5.173447031970208e-05
6342,823,5.1671685768343215e-05
7434,822,5.160890121698435e-05
5922,821,5.154611666562549e-05
3234,819,5.142054756290777e-05
6149,815,5.116940935747232e-05
3168,814,5.110662480611346e-05
2726,813,5.1043840254754595e-05
7374,812,5.098105570339573e-05
7435,810,5.085548660067801e-05
3135,809,5.079270204931915e-05
3202,808,5.0729917497960285e-05
3195,805,5.05415638438837e-05
3085,802,5.035321018980712e-05
3185,802,5.035321018980712e-05
3260,801,5.0290425638448255e-05
3170,800,5.022764108708939e-05
6167,799,5.016485653573053e-05
6297,797,5.003928743301281e-05
4427,797,5.003928743301281e-05
3212,796,4.9976502881653946e-05
3263,795,4.991371833029508e-05
3196,795,4.991371833029508e-05
3155,794,4.9850933778936226e-05
3231,794,4.9850933778936226e-05
3164,794,4.9850933778936226e-05
6334,793,4.978814922757736e-05
6348,793,4.978814922757736e-05
3067,792,4.97253646762185e-05
6256,792,4.97253646762185e-05
3248,791,4.9662580124859636e-05
3174,791,4.9662580124859636e-05
6165,791,4.9662580124859636e-05
3183,789,4.9537011022141916e-05
6319,787,4.941144191942419e-05
3226,786,4.9348657368065326e-05
7399,786,4.9348657368065326e-05
4289,785,4.928587281670647e-05
3177,783,4.916030371398874e-05
6318,782,4.909751916262988e-05
3006,782,4.909751916262988e-05
3143,778,4.884638095719443e-05
3117,778,4.884638095719443e-05
6160,774,4.8595242751758986e-05
6349,772,4.8469673649041266e-05
6341,766,4.809296634088809e-05
3161,765,4.803018178952923e-05
3153,764,4.7967397238170373e-05
3215,762,4.784182813545265e-05
3205,760,4.771625903273492e-05
6166,760,4.771625903273492e-05
6326,760,4.771625903273492e-05
3176,755,4.740233627594062e-05
3219,755,4.740233627594062e-05
6195,754,4.7339551724581754e-05
3203,753,4.727676717322289e-05
3211,751,4.715119807050517e-05
6347,747,4.6900059865069724e-05
6339,747,4.6900059865069724e-05
3254,746,4.683727531371086e-05
3192,746,4.683727531371086e-05
6133,744,4.6711706210993134e-05
3224,743,4.664892165963427e-05
3235,743,4.664892165963427e-05
6333,739,4.6397783454198824e-05
6298,737,4.6272214351481104e-05
3193,736,4.620942980012224e-05
3105,735,4.614664524876338e-05
6172,734,4.608386069740452e-05
3136,734,4.608386069740452e-05
4339,734,4.608386069740452e-05
3181,733,4.602107614604566e-05
6101,732,4.5958291594686795e-05
3112,729,4.576993794061021e-05
3169,729,4.576993794061021e-05
3277,728,4.570715338925135e-05
3157,727,4.5644368837892485e-05
3096,725,4.5518799735174765e-05
3042,720,4.5204876978380455e-05
7381,718,4.507930787566273e-05
6320,717,4.501652332430387e-05
4337,716,4.495373877294501e-05
6309,715,4.4890954221586145e-05
6168,715,4.4890954221586145e-05
3247,713,4.476538511886842e-05
3097,713,4.476538511886842e-05
3257,710,4.4577031464791835e-05
3172,709,4.451424691343297e-05
4409,708,4.4451462362074115e-05
6337,707,4.438867781071525e-05
3146,702,4.407475505392094e-05
6181,701,4.401197050256208e-05
2569,700,4.3949185951203216e-05
3209,697,4.376083229712663e-05
6312,697,4.376083229712663e-05
3150,694,4.357247864305005e-05
79,694,4.357247864305005e-05
3232,694,4.357247864305005e-05
99,693,4.3509694091691186e-05
3182,690,4.33213404376146e-05
6143,690,4.33213404376146e-05
3221,686,4.3070202232179156e-05
3207,679,4.263071037266712e-05
3261,677,4.25051412699494e-05
6344,677,4.25051412699494e-05
3077,675,4.237957216723167e-05
6383,675,4.237957216723167e-05
6343,674,4.2316787615872817e-05
6306,673,4.225400306451395e-05
6332,673,4.225400306451395e-05
6340,672,4.219121851315509e-05
3204,669,4.200286485907851e-05
6127,664,4.16889421022842e-05
3167,664,4.16889421022842e-05
6330,664,4.16889421022842e-05
6370,660,4.143780389684875e-05
6355,659,4.137501934548989e-05
3242,658,4.1312234794131024e-05
3072,656,4.1186665691413304e-05
6323,654,4.106109658869558e-05
3271,653,4.0998312037336714e-05
3189,644,4.0433251075106964e-05
3220,642,4.030768197238924e-05
4000,642,4.030768197238924e-05
3149,641,4.0244897421030374e-05
3187,638,4.005654376695379e-05
3180,638,4.005654376695379e-05
3267,637,3.999375921559493e-05
6145,634,3.9805405561518345e-05
3130,634,3.9805405561518345e-05
3171,631,3.961705190744176e-05
6325,630,3.95542673560829e-05
3272,627,3.9365913702006315e-05
3279,626,3.930312915064745e-05
3208,617,3.8738068188417695e-05
3194,615,3.861249908569997e-05
77,613,3.848692998298225e-05
3268,611,3.836136088026452e-05
6361,606,3.804743812347021e-05
6350,606,3.804743812347021e-05
3200,605,3.7984653572111356e-05
3262,605,3.7984653572111356e-05
6321,603,3.785908446939363e-05
6102,603,3.785908446939363e-05
3213,601,3.773351536667591e-05
7410,601,3.773351536667591e-05
7359,601,3.773351536667591e-05
3244,599,3.760794626395818e-05
3236,597,3.748237716124046e-05
6282,595,3.7356808058522736e-05
3223,593,3.723123895580501e-05
6313,587,3.685453164765184e-05
3238,586,3.679174709629298e-05
3201,585,3.6728962544934116e-05
3225,584,3.666617799357526e-05
3033,583,3.6603393442216396e-05
6366,580,3.641503978813981e-05
7422,577,3.622668613406322e-05
6351,576,3.616390158270436e-05
7373,573,3.597554792862778e-05
6117,573,3.597554792862778e-05
7433,569,3.572440972319233e-05
3199,565,3.5473271517756884e-05
3273,563,3.534770241503916e-05
3266,561,3.522213331232144e-05
3148,559,3.509656420960371e-05
6171,556,3.490821055552713e-05
3206,555,3.4845426004168264e-05
6121,555,3.4845426004168264e-05
6399,555,3.4845426004168264e-05
6134,554,3.478264145280941e-05
7364,553,3.4719856901450544e-05
7396,553,3.4719856901450544e-05
7376,552,3.465707235009168e-05
7378,552,3.465707235009168e-05
7428,552,3.465707235009168e-05
7392,551,3.459428779873282e-05
7385,551,3.459428779873282e-05
7403,551,3.459428779873282e-05
7382,551,3.459428779873282e-05
7415,551,3.459428779873282e-05
7370,551,3.459428779873282e-05
7404,550,3.453150324737396e-05
7413,550,3.453150324737396e-05
3243,550,3.453150324737396e-05
7400,550,3.453150324737396e-05
7423,549,3.44687186960151e-05
7414,549,3.44687186960151e-05
7430,549,3.44687186960151e-05
7384,548,3.4405934144656234e-05
7375,547,3.434314959329737e-05
7362,546,3.428036504193851e-05
1032,545,3.421758049057965e-05
7388,545,3.421758049057965e-05
7387,543,3.4092011387861924e-05
7417,542,3.402922683650306e-05
7421,541,3.3966442285144205e-05
6141,538,3.3778088631067615e-05
3186,533,3.3464165874273305e-05
7372,531,3.3338596771555585e-05
7419,530,3.327581222019672e-05
3259,529,3.321302766883786e-05
7365,528,3.3150243117479e-05
