fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-10-01,WN,WN,WN,1441,WN,N8579Z,1441,15304,TPA,"Tampa, FL",13198,MCI,"Kansas City, MO",815,812,-3,10,822,937,4,950,941,-9,0,,0,N,155,149,135,1,1048,,,,,,,,,
2019-07-05,AA,AA,AA,2214,AA,N957NN,2214,14683,SAT,"San Antonio, TX",12478,JFK,"New York, NY",721,717,-4,15,732,1156,13,1229,1209,-20,0,,0,N,248,232,204,1,1587,,,,,,,,,
2018-06-05,UA,UA,UA,2404,UA,N53441,2404,14635,RSW,"Fort Myers, FL",13930,ORD,"Chicago, IL",1240,1233,-7,13,1246,1432,17,1444,1449,5,0,,0,N,184,196,166,1,1120,,,,,,,,,
2019-07-09,AA,AA,AA,1939,AA,N545UW,1939,11057,CLT,"Charlotte, NC",13204,MCO,"Orlando, FL",1635,1643,8,55,1738,1852,10,1826,1902,36,0,,0,N,111,139,74,1,468,8,0,28,0,0,,,,
2018-08-30,UA,UA_CODESHARE,UA,4848,ZW,N462AW,4848,12264,IAD,"Washington, DC",15412,TYS,"Knoxville, TN",2200,2153,-7,10,2203,2307,9,2343,2316,-27,0,,0,N,103,83,64,1,420,,,,,,,,,
2018-06-02,AA,AA_CODESHARE,AA,4800,PT,N604AE,4800,14100,PHL,"Philadelphia, PA",10821,BWI,"Baltimore, MD",1325,1322,-3,19,1341,1404,6,1426,1410,-16,0,,0,N,61,48,23,1,90,,,,,,,,,
2018-11-26,B6,B6,B6,1925,B6,N566JB,1925,14831,SJC,"San Jose, CA",12954,LGB,"Long Beach, CA",1854,1847,-7,18,1905,1959,5,2008,2004,-4,0,,0,N,74,77,54,1,324,,,,,,,,,
2019-06-30,DL,DL,DL,1778,DL,N918DE,1778,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",1635,1632,-3,22,1654,1650,4,1658,1654,-4,0,,0,N,83,82,56,1,332,,,,,,,,,
2019-07-17,UA,UA_CODESHARE,UA,4639,AX,N21129,4639,13158,MAF,"Midland/Odessa, TX",11292,DEN,"Denver, CO",1515,1550,35,15,1605,1652,11,1604,1703,59,0,,0,N,109,133,107,1,563,35,0,24,0,0,,,,
2019-03-06,UA,UA,UA,2071,UA,N77430,2071,12889,LAS,"Las Vegas, NV",14771,SFO,"San Francisco, CA",1519,1629,70,14,1643,1759,5,1655,1804,69,0,,0,N,96,95,76,1,414,0,0,0,0,69,,,,
2019-03-01,AA,AA,AA,246,AA,N807NN,246,14027,PBI,"West Palm Beach/Palm Beach, FL",11057,CLT,"Charlotte, NC",1354,1418,24,21,1439,1604,6,1549,1610,21,0,,0,N,115,112,85,1,590,0,0,0,0,21,,,,
2018-02-14,AA,AA_CODESHARE,AA,4472,YX,N122HQ,4472,14307,PVD,"Providence, RI",14100,PHL,"Philadelphia, PA",1300,1248,-12,13,1301,1401,8,1424,1409,-15,0,,0,N,84,81,60,1,237,,,,,,,,,
2019-09-11,AA,AA_CODESHARE,AA,3306,MQ,N241NN,3306,11298,DFW,"Dallas/Fort Worth, TX",14814,SHV,"Shreveport, LA",2224,2221,-3,13,2234,2307,19,2326,2326,0,0,,0,N,62,65,33,1,190,,,,,,,,,
2018-02-18,DL,DL_CODESHARE,DL,4857,OO,N258SY,4857,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",1000,956,-4,12,1008,1106,50,1145,1156,11,0,,0,N,105,120,58,1,337,,,,,,,,,
2019-09-11,WN,WN,WN,280,WN,N767SW,280,14570,RNO,"Reno, NV",14679,SAN,"San Diego, CA",1735,1732,-3,19,1751,1904,2,1905,1906,1,0,,0,N,90,94,73,1,488,,,,,,,,,
2019-06-05,B6,B6,B6,2783,B6,N353JB,2783,10721,BOS,"Boston, MA",14492,RDU,"Raleigh/Durham, NC",1255,1250,-5,13,1303,1432,9,1454,1441,-13,0,,0,N,119,111,89,1,612,,,,,,,,,
2018-11-22,UA,UA_CODESHARE,UA,4236,EV,N16170,4236,10868,CAE,"Columbia, SC",12266,IAH,"Houston, TX",700,652,-8,19,711,831,5,849,836,-13,0,,0,N,169,164,140,1,878,,,,,,,,,
2019-11-09,WN,WN,WN,6475,WN,N8324A,6475,10397,ATL,"Atlanta, GA",10821,BWI,"Baltimore, MD",1910,1919,9,9,1928,2051,5,2050,2056,6,0,,0,N,100,97,83,1,577,,,,,,,,,
2018-08-05,UA,UA_CODESHARE,UA,5509,OO,N926SW,5509,12892,LAX,"Los Angeles, CA",14698,SBP,"San Luis Obispo, CA",1045,1033,-12,28,1101,1130,5,1147,1135,-12,0,,0,N,62,62,29,1,156,,,,,,,,,
2018-04-15,F9,F9,F9,145,F9,N949FR,145,11292,DEN,"Denver, CO",14747,SEA,"Seattle, WA",2205,2202,-3,10,2212,2335,11,10,2346,-24,0,,0,N,185,164,143,1,1024,,,,,,,,,
2019-12-13,AA,AA_CODESHARE,AA,5545,OH,N551NN,5545,11057,CLT,"Charlotte, NC",11252,DAB,"Daytona Beach, FL",1045,1044,-1,17,1101,1215,3,1218,1218,0,0,,0,N,93,94,74,1,416,,,,,,,,,
2018-02-10,AA,AA_CODESHARE,AA,5936,YV,N906FJ,5936,11298,DFW,"Dallas/Fort Worth, TX",14730,SDF,"Louisville, KY",1245,1242,-3,23,1305,1540,5,1549,1545,-4,0,,0,N,124,123,95,1,733,,,,,,,,,
2018-12-27,AS,AS_CODESHARE,AS,2016,QX,N626QX,2016,14747,SEA,"Seattle, WA",10713,BOI,"Boise, ID",945,1013,28,11,1024,1228,2,1209,1230,21,0,,0,N,84,77,64,1,399,3,0,0,0,18,,,,
2018-07-30,DL,DL,DL,2627,DL,N969AT,2627,13198,MCI,"Kansas City, MO",14869,SLC,"Salt Lake City, UT",1425,1416,-9,9,1425,1536,8,1559,1544,-15,0,,0,N,154,148,131,1,920,,,,,,,,,
2018-10-30,WN,WN,WN,1359,WN,N8669B,1359,12191,HOU,"Houston, TX",12339,IND,"Indianapolis, IN",835,825,-10,10,835,1128,5,1150,1133,-17,0,,0,N,135,128,113,1,861,,,,,,,,,
2019-06-24,AA,AA,AA,1223,AA,N980NN,1223,14570,RNO,"Reno, NV",11298,DFW,"Dallas/Fort Worth, TX",1130,,,,,,,1647,,,1,B,0,N,197,,,1,1345,,,,,,,,,
2018-07-20,WN,WN,WN,1561,WN,N7834A,1561,14107,PHX,"Phoenix, AZ",14893,SMF,"Sacramento, CA",955,951,-4,8,959,1127,3,1155,1130,-25,0,,0,N,120,99,88,1,647,,,,,,,,,
2019-01-13,DL,DL_CODESHARE,DL,3957,OO,N935SW,3957,12280,IDA,"Idaho Falls, ID",14869,SLC,"Salt Lake City, UT",1831,1820,-11,8,1828,1907,3,1943,1910,-33,0,,0,N,72,50,39,1,188,,,,,,,,,
2018-06-01,WN,WN,WN,590,WN,N8616C,590,15016,STL,"St. Louis, MO",10821,BWI,"Baltimore, MD",1805,1807,2,6,1813,2110,4,2100,2114,14,0,,0,N,115,127,117,1,738,,,,,,,,,
2019-12-17,DL,DL,DL,431,DL,N316DN,431,11278,DCA,"Washington, DC",11433,DTW,"Detroit, MI",2009,2004,-5,25,2029,2140,12,2150,2152,2,0,,0,N,101,108,71,1,405,,,,,,,,,
2019-02-22,DL,DL_CODESHARE,DL,3770,OO,N548CA,3770,13487,MSP,"Minneapolis, MN",14730,SDF,"Louisville, KY",1424,1434,10,39,1513,1738,6,1727,1744,17,0,,0,N,123,130,85,1,604,10,0,7,0,0,,,,
2018-02-22,AA,AA,AA,2437,AA,N200NV,2437,15016,STL,"St. Louis, MO",13930,ORD,"Chicago, IL",1927,2030,63,12,2042,2120,13,2045,2133,48,0,,0,N,78,63,38,1,258,21,0,0,0,27,,,,
2019-04-24,WN,WN,WN,1125,WN,N420WN,1125,13232,MDW,"Chicago, IL",13487,MSP,"Minneapolis, MN",1115,1117,2,12,1129,1230,3,1240,1233,-7,0,,0,N,85,76,61,1,349,,,,,,,,,
2018-04-17,B6,B6,B6,1502,B6,N949JB,1502,11697,FLL,"Fort Lauderdale, FL",12478,JFK,"New York, NY",558,556,-2,17,613,834,9,848,843,-5,0,,0,N,170,167,141,1,1069,,,,,,,,,
2019-05-27,UA,UA_CODESHARE,UA,3764,ZW,N449AW,3764,10868,CAE,"Columbia, SC",13930,ORD,"Chicago, IL",745,737,-8,11,748,841,9,920,850,-30,0,,0,N,155,133,113,1,666,,,,,,,,,
2018-08-15,WN,WN,WN,1862,WN,N794SW,1862,12191,HOU,"Houston, TX",14193,PNS,"Pensacola, FL",1710,1706,-4,8,1714,1819,3,1845,1822,-23,0,,0,N,95,76,65,1,488,,,,,,,,,
2019-08-22,AA,AA_CODESHARE,AA,3123,OO,N902EV,3123,11298,DFW,"Dallas/Fort Worth, TX",11233,CYS,"Cheyenne, WY",950,943,-7,22,1005,1048,6,1114,1054,-20,0,,0,N,144,131,103,1,713,,,,,,,,,
2019-04-03,DL,DL_CODESHARE,DL,6019,YX,N875RW,6019,12953,LGA,"New York, NY",12266,IAH,"Houston, TX",1205,1200,-5,36,1236,1508,7,1527,1515,-12,0,,0,N,262,255,212,1,1416,,,,,,,,,
2018-02-08,AA,AA,AA,581,AA,N153UW,581,11057,CLT,"Charlotte, NC",13204,MCO,"Orlando, FL",1437,1453,16,13,1506,1622,16,1620,1638,18,0,,0,N,103,105,76,1,468,2,0,2,0,14,,,,
2019-05-27,DL,DL,DL,1278,DL,N709TW,1278,14869,SLC,"Salt Lake City, UT",12478,JFK,"New York, NY",822,816,-6,18,834,1436,8,1500,1444,-16,0,,0,N,278,268,242,1,1990,,,,,,,,,
2018-02-05,DL,DL,DL,1618,DL,N810DN,1618,14747,SEA,"Seattle, WA",11433,DTW,"Detroit, MI",938,937,-1,14,951,1623,6,1700,1629,-31,0,,0,N,262,232,212,1,1927,,,,,,,,,
2018-12-05,DL,DL_CODESHARE,DL,5069,9E,N299PQ,5069,11193,CVG,"Cincinnati, OH",11278,DCA,"Washington, DC",700,655,-5,41,736,836,3,841,839,-2,0,,0,N,101,104,60,1,411,,,,,,,,,
2018-11-25,WN,WN,WN,6350,WN,N8517F,6350,13796,OAK,"Oakland, CA",10821,BWI,"Baltimore, MD",645,643,-2,16,659,1427,5,1450,1432,-18,0,,0,N,305,289,268,1,2447,,,,,,,,,
2019-12-02,UA,UA_CODESHARE,UA,4819,ZW,N449AW,4819,12264,IAD,"Washington, DC",12945,LEX,"Lexington, KY",820,808,-12,17,825,925,4,1008,929,-39,0,,0,N,108,81,60,1,392,,,,,,,,,
2019-01-08,UA,UA,UA,307,UA,N597UA,307,11618,EWR,"Newark, NJ",14771,SFO,"San Francisco, CA",730,725,-5,13,738,1056,29,1111,1125,14,0,,0,N,401,420,378,1,2565,,,,,,,,,
2019-03-02,UA,UA_CODESHARE,UA,6176,YV,N506MJ,6176,10693,BNA,"Nashville, TN",12264,IAD,"Washington, DC",1845,1846,1,15,1901,2109,4,2119,2113,-6,0,,0,N,94,87,68,1,542,,,,,,,,,
2019-01-25,DL,DL_CODESHARE,DL,3574,OO,N608SK,3574,14869,SLC,"Salt Lake City, UT",14570,RNO,"Reno, NV",1710,1707,-3,25,1732,1728,3,1747,1731,-16,0,,0,N,97,84,56,1,422,,,,,,,,,
2019-12-26,UA,UA,UA,660,UA,N57862,660,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL",2359,8,9,17,25,545,9,553,554,1,0,,0,N,234,226,200,1,1744,,,,,,,,,
2019-11-19,WN,WN,WN,2571,WN,N8519R,2571,10800,BUR,"Burbank, CA",14771,SFO,"San Francisco, CA",1145,1151,6,13,1204,1257,23,1305,1320,15,0,,0,N,80,89,53,1,326,0,0,9,0,6,,,,
2019-11-10,DL,DL_CODESHARE,DL,5972,YX,N241JQ,5972,14492,RDU,"Raleigh/Durham, NC",12953,LGA,"New York, NY",1505,1502,-3,20,1522,1627,9,1703,1636,-27,0,,0,N,118,94,65,1,431,,,,,,,,,
2018-03-10,AA,AA,AA,2038,AA,N122US,2038,11057,CLT,"Charlotte, NC",14307,PVD,"Providence, RI",2215,2209,-6,12,2221,2348,7,8,2355,-13,0,,0,N,113,106,87,1,683,,,,,,,,,
2018-01-30,DL,DL_CODESHARE,DL,3502,9E,N336PQ,3502,11298,DFW,"Dallas/Fort Worth, TX",11433,DTW,"Detroit, MI",1735,1726,-9,17,1743,2055,12,2115,2107,-8,0,,0,N,160,161,132,1,986,,,,,,,,,
2019-10-14,UA,UA_CODESHARE,UA,3795,ZW,N432AW,3795,13930,ORD,"Chicago, IL",14108,PIA,"Peoria, IL",1210,1203,-7,15,1218,1248,5,1307,1253,-14,0,,0,N,57,50,30,1,130,,,,,,,,,
2019-03-19,AA,AA,AA,1632,AA,N181UW,1632,14107,PHX,"Phoenix, AZ",11298,DFW,"Dallas/Fort Worth, TX",1515,1518,3,14,1532,1919,11,1934,1930,-4,0,,0,N,139,132,107,1,868,,,,,,,,,
2019-06-23,AS,AS_CODESHARE,AS,2372,QX,N443QX,2372,14747,SEA,"Seattle, WA",11884,GEG,"Spokane, WA",600,555,-5,12,607,650,3,710,653,-17,0,,0,N,70,58,43,1,224,,,,,,,,,
2019-06-20,AA,AA,AA,2074,AA,N108UW,2074,15304,TPA,"Tampa, FL",11278,DCA,"Washington, DC",651,947,176,14,1001,1150,5,910,1155,165,0,,0,N,139,128,109,1,814,165,0,0,0,0,,,,
2019-05-06,UA,UA,UA,2131,UA,N38268,2131,12266,IAH,"Houston, TX",13930,ORD,"Chicago, IL",2005,2003,-2,10,2013,2208,10,2237,2218,-19,0,,0,N,152,135,115,1,925,,,,,,,,,
2018-07-08,DL,DL_CODESHARE,DL,4158,OO,N170PQ,4158,14307,PVD,"Providence, RI",11433,DTW,"Detroit, MI",1700,1735,35,12,1747,1908,6,1859,1914,15,0,,0,N,119,99,81,1,615,0,0,0,0,15,,,,
2019-12-15,DL,DL_CODESHARE,DL,5136,9E,N929XJ,5136,11433,DTW,"Detroit, MI",12884,LAN,"Lansing, MI",2229,2226,-3,14,2240,2259,9,2324,2308,-16,0,,0,N,55,42,19,1,74,,,,,,,,,
2019-04-06,AS,AS_CODESHARE,AS,2374,QX,N631QX,2374,14747,SEA,"Seattle, WA",11884,GEG,"Spokane, WA",2040,2038,-2,14,2052,2129,3,2145,2132,-13,0,,0,N,65,54,37,1,224,,,,,,,,,
2019-11-13,DL,DL_CODESHARE,DL,4122,OO,N614SK,4122,13487,MSP,"Minneapolis, MN",13232,MDW,"Chicago, IL",1305,1304,-1,47,1351,1503,4,1445,1507,22,0,,0,N,100,123,72,1,349,0,0,22,0,0,,,,
2019-04-30,WN,WN,WN,483,WN,N494WN,483,12391,ISP,"Islip, NY",10821,BWI,"Baltimore, MD",910,905,-5,8,913,1005,4,1020,1009,-11,0,,0,N,70,64,52,1,220,,,,,,,,,
2019-06-28,G4,G4,G4,798,G4,260NV,798,14112,PIE,"St. Petersburg, FL",15323,TRI,"Bristol/Johnson City/Kingsport, TN",1209,1200,-9,9,1209,1324,5,1351,1329,-22,0,,0,N,102,89,75,1,590,,,,,,,,,
2018-11-14,AS,AS,AS,386,AS,N471AS,386,14057,PDX,"Portland, OR",14771,SFO,"San Francisco, CA",1922,1948,26,19,2007,2131,5,2113,2136,23,0,,0,N,111,108,84,1,550,0,0,23,0,0,,,,
2018-10-25,DL,DL,DL,1882,DL,N829DN,1882,11433,DTW,"Detroit, MI",14869,SLC,"Salt Lake City, UT",820,923,63,29,952,1103,6,1028,1109,41,0,,0,N,248,226,191,1,1481,41,0,0,0,0,818.0,43,43,
2019-03-07,WN,WN,WN,1404,WN,N8646B,1404,10423,AUS,"Austin, TX",14107,PHX,"Phoenix, AZ",1640,1642,2,12,1654,1805,7,1815,1812,-3,0,,0,N,155,150,131,1,872,,,,,,,,,
2018-09-28,WN,WN,WN,4837,WN,N445WN,4837,10140,ABQ,"Albuquerque, NM",13232,MDW,"Chicago, IL",705,704,-1,14,718,1038,5,1045,1043,-2,0,,0,N,160,159,140,1,1121,,,,,,,,,
2019-05-25,WN,WN,WN,3071,WN,N780SW,3071,10800,BUR,"Burbank, CA",13796,OAK,"Oakland, CA",1200,1157,-3,13,1210,1259,5,1315,1304,-11,0,,0,N,75,67,49,1,325,,,,,,,,,
2019-11-27,UA,UA_CODESHARE,UA,5236,OO,N909SW,5236,11109,COS,"Colorado Springs, CO",11292,DEN,"Denver, CO",645,645,0,30,715,739,11,743,750,7,0,,0,N,58,65,24,1,73,,,,,,,,,
2019-09-02,UA,UA,UA,1926,UA,N462UA,1926,12953,LGA,"New York, NY",12266,IAH,"Houston, TX",1725,2216,291,31,2247,49,5,2019,54,275,0,,0,N,234,218,182,1,1416,0,206,0,0,69,1845.0,132,132,
2019-02-20,AA,AA,AA,1414,AA,N342PM,1414,12478,JFK,"New York, NY",13930,ORD,"Chicago, IL",1705,,,,,,,1905,,,1,B,0,N,180,,,1,740,,,,,,,,,
2019-02-25,WN,WN,WN,2124,WN,N264LV,2124,11986,GRR,"Grand Rapids, MI",10821,BWI,"Baltimore, MD",1630,1628,-2,11,1639,1750,3,1805,1753,-12,0,,0,N,95,85,71,1,528,,,,,,,,,
2019-09-30,WN,WN,WN,881,WN,N275WN,881,13796,OAK,"Oakland, CA",12954,LGB,"Long Beach, CA",1730,1733,3,8,1741,1843,4,1900,1847,-13,0,,0,N,90,74,62,1,353,,,,,,,,,
2019-05-08,WN,WN,WN,979,WN,N415WN,979,14107,PHX,"Phoenix, AZ",13198,MCI,"Kansas City, MO",2100,2227,87,10,2237,238,5,130,243,73,0,,0,N,150,136,121,1,1044,73,0,0,0,0,,,,
2018-03-24,DL,DL,DL,1425,DL,N937DL,1425,10821,BWI,"Baltimore, MD",10397,ATL,"Atlanta, GA",1500,1500,0,12,1512,1640,5,1659,1645,-14,0,,0,N,119,105,88,1,577,,,,,,,,,
2019-04-17,WN,WN,WN,430,WN,N737JW,430,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",2200,2209,9,7,2216,10,4,10,14,4,0,,0,N,130,125,114,1,842,,,,,,,,,
2019-03-30,UA,UA_CODESHARE,UA,5558,OO,N783SK,5558,12892,LAX,"Los Angeles, CA",10372,ASE,"Aspen, CO",1240,1727,287,17,1744,2021,3,1557,2024,267,0,,0,N,137,117,97,1,737,259,0,0,0,8,,,,
2019-12-13,UA,UA,UA,1847,UA,N833UA,1847,11298,DFW,"Dallas/Fort Worth, TX",12264,IAD,"Washington, DC",1720,1714,-6,15,1729,2050,17,2101,2107,6,0,,0,N,161,173,141,1,1172,,,,,,,,,
2018-04-17,AA,AA,AA,685,AA,N821AW,685,11057,CLT,"Charlotte, NC",14492,RDU,"Raleigh/Durham, NC",1801,1754,-7,9,1803,1833,3,1903,1836,-27,0,,0,N,62,42,30,1,130,,,,,,,,,
2019-09-26,UA,UA_CODESHARE,UA,4430,EV,N11107,4430,12266,IAH,"Houston, TX",12177,HOB,"Hobbs, NM",1155,1149,-6,13,1202,1212,5,1237,1217,-20,0,,0,N,102,88,70,1,501,,,,,,,,,
2018-10-11,DL,DL_CODESHARE,DL,5901,YX,N212JQ,5901,13485,MSN,"Madison, WI",12953,LGA,"New York, NY",1157,1400,123,6,1406,2006,8,1520,2014,,0,,1,N,143,,,1,812,,,,,,,,,
2019-11-03,DL,DL,DL,1894,DL,N379DA,1894,14771,SFO,"San Francisco, CA",11193,CVG,"Cincinnati, OH",2200,2150,-10,10,2200,450,7,519,457,-22,0,,0,N,259,247,230,1,2036,,,,,,,,,
2018-05-07,G4,G4,G4,446,G4,407NV,446,12889,LAS,"Las Vegas, NV",13433,MOT,"Minot, ND",1531,1603,32,16,1619,2030,7,2014,2037,23,0,,0,N,163,154,131,1,1098,23,0,0,0,0,,,,
2019-10-07,DL,DL,DL,2779,DL,N660DL,2779,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA",2056,2051,-5,10,2101,2157,10,2227,2207,-20,0,,0,N,91,76,56,1,404,,,,,,,,,
2018-05-01,WN,WN,WN,1879,WN,N7750A,1879,10423,AUS,"Austin, TX",14107,PHX,"Phoenix, AZ",1500,1634,94,8,1642,1645,14,1530,1659,89,0,,0,N,150,145,123,1,872,8,0,0,0,81,,,,
2018-02-19,DL,DL,DL,2399,DL,N843DN,2399,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",1230,1230,0,14,1244,1348,7,1402,1355,-7,0,,0,N,92,85,64,1,481,,,,,,,,,
2019-12-16,UA,UA_CODESHARE,UA,4729,AX,N18120,4729,13930,ORD,"Chicago, IL",14783,SGF,"Springfield, MO",1940,2112,92,23,2135,2302,7,2131,2309,98,0,,0,N,111,117,87,1,438,92,0,6,0,0,,,,
2018-04-30,AA,AA_CODESHARE,AA,3472,MQ,N231AN,3472,13930,ORD,"Chicago, IL",15919,XNA,"Fayetteville, AR",1704,1802,58,24,1826,1942,3,1858,1945,47,0,,0,N,114,103,76,1,522,11,0,0,0,36,,,,
2019-09-12,WN,WN,WN,1358,WN,N8329B,1358,13342,MKE,"Milwaukee, WI",13204,MCO,"Orlando, FL",745,744,-1,10,754,1120,5,1130,1125,-5,0,,0,N,165,161,146,1,1066,,,,,,,,,
2019-03-30,UA,UA_CODESHARE,UA,6152,YV,N505MJ,6152,15096,SYR,"Syracuse, NY",12264,IAD,"Washington, DC",600,552,-8,15,607,658,5,725,703,-22,0,,0,N,85,71,51,1,296,,,,,,,,,
2018-12-13,WN,WN,WN,594,WN,N204WN,594,10821,BWI,"Baltimore, MD",11697,FLL,"Fort Lauderdale, FL",1830,2026,116,18,2044,2255,3,2110,2258,108,0,,0,N,160,152,131,1,925,0,0,0,0,108,,,,
2019-06-24,WN,WN,WN,652,WN,N759GS,652,12889,LAS,"Las Vegas, NV",13232,MDW,"Chicago, IL",2035,2248,133,9,2257,359,4,155,403,128,0,,0,N,200,195,182,1,1521,128,0,0,0,0,,,,
2018-04-10,DL,DL_CODESHARE,DL,5831,CP,N616CZ,5831,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",855,918,23,30,948,1033,11,1020,1044,24,0,,0,N,85,86,45,1,236,0,0,1,0,23,,,,
2019-12-07,UA,UA,UA,732,UA,N488UA,732,11292,DEN,"Denver, CO",10849,BZN,"Bozeman, MT",1005,957,-8,10,1007,1128,3,1149,1131,-18,0,,0,N,104,94,81,1,524,,,,,,,,,
2019-01-08,AA,AA,AA,1421,AA,N962NN,1421,10140,ABQ,"Albuquerque, NM",11298,DFW,"Dallas/Fort Worth, TX",818,811,-7,31,842,1101,17,1105,1118,13,0,,0,N,107,127,79,1,569,,,,,,,,,
2019-12-06,DL,DL,DL,354,DL,N979AT,354,13487,MSP,"Minneapolis, MN",11057,CLT,"Charlotte, NC",2023,2022,-1,12,2034,2324,6,2359,2330,-29,0,,0,N,156,128,110,1,930,,,,,,,,,
2019-02-26,UA,UA_CODESHARE,UA,6151,YV,N87339,6151,12266,IAH,"Houston, TX",13487,MSP,"Minneapolis, MN",1438,1437,-1,23,1500,1727,5,1730,1732,2,0,,0,N,172,175,147,1,1034,,,,,,,,,
2018-04-29,AS,AS,AS,483,AS,N315AS,483,13891,ONT,"Ontario, CA",14747,SEA,"Seattle, WA",1705,1656,-9,16,1712,1937,12,1949,1949,0,0,,0,N,164,173,145,1,956,,,,,,,,,
2019-03-17,DL,DL_CODESHARE,DL,5037,9E,N147PQ,5037,11433,DTW,"Detroit, MI",11193,CVG,"Cincinnati, OH",1011,1008,-3,18,1026,1108,5,1128,1113,-15,0,,0,N,77,65,42,1,229,,,,,,,,,
2019-07-09,DL,DL,DL,1229,DL,N992AT,1229,10868,CAE,"Columbia, SC",10397,ATL,"Atlanta, GA",825,817,-8,14,831,911,12,935,923,-12,0,,0,N,70,66,40,1,192,,,,,,,,,
2018-11-09,WN,WN,WN,47,WN,N480WN,47,12191,HOU,"Houston, TX",11140,CRP,"Corpus Christi, TX",2115,2138,23,11,2149,2229,6,2205,2235,30,0,,0,N,50,57,40,1,187,3,0,7,0,20,,,,
2018-09-16,WN,WN,WN,6431,WN,N749SW,6431,13204,MCO,"Orlando, FL",14100,PHL,"Philadelphia, PA",2130,2146,16,5,2151,2353,4,2355,2357,2,0,,0,N,145,131,122,1,861,,,,,,,,,
2018-11-16,AS,AS,AS,534,AS,N551AS,534,14747,SEA,"Seattle, WA",14771,SFO,"San Francisco, CA",1230,1227,-3,61,1328,1510,3,1456,1513,17,0,,0,N,146,166,102,1,679,0,0,17,0,0,,,,
2019-03-07,WN,WN,WN,1911,WN,N8657B,1911,11292,DEN,"Denver, CO",15016,STL,"St. Louis, MO",1035,1033,-2,11,1044,1310,10,1335,1320,-15,0,,0,N,120,107,86,1,770,,,,,,,,,
2019-03-11,DL,DL_CODESHARE,DL,3408,9E,N930XJ,3408,11433,DTW,"Detroit, MI",12264,IAD,"Washington, DC",744,737,-7,22,759,855,7,920,902,-18,0,,0,N,96,85,56,1,383,,,,,,,,,
2019-10-03,UA,UA_CODESHARE,UA,5130,OO,N978SW,5130,11292,DEN,"Denver, CO",10558,BFF,"Scottsbluff, NE",2030,2020,-10,14,2034,2101,3,2120,2104,-16,0,,0,N,50,44,27,1,150,,,,,,,,,
2019-07-27,AS,AS_CODESHARE,AS,3400,OO,N400SY,3400,14831,SJC,"San Jose, CA",14908,SNA,"Santa Ana, CA",810,801,-9,19,820,924,5,940,929,-11,0,,0,N,90,88,64,1,342,,,,,,,,,
2019-03-14,AA,AA,AA,2170,AA,N816AW,2170,11278,DCA,"Washington, DC",10721,BOS,"Boston, MA",1130,1123,-7,13,1136,1243,4,1301,1247,-14,0,,0,N,91,84,67,1,399,,,,,,,,,
2018-10-24,DL,DL_CODESHARE,DL,5213,9E,N147PQ,5213,13342,MKE,"Milwaukee, WI",10721,BOS,"Boston, MA",833,821,-12,7,828,1119,10,1145,1129,-16,0,,0,N,132,128,111,1,860,,,,,,,,,
2018-09-25,DL,DL,DL,1666,DL,N355NW,1666,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",1510,1510,0,10,1520,1612,5,1629,1617,-12,0,,0,N,79,67,52,1,356,,,,,,,,,
2019-12-24,UA,UA_CODESHARE,UA,3784,ZW,N429AW,3784,13296,MHT,"Manchester, NH",12264,IAD,"Washington, DC",525,513,-12,58,611,727,3,730,730,0,0,,0,N,125,137,76,1,418,,,,,,,,,
2018-01-30,AA,AA,AA,780,AA,N924US,780,13930,ORD,"Chicago, IL",14107,PHX,"Phoenix, AZ",710,709,-1,19,728,942,18,1019,1000,-19,0,,0,N,249,231,194,1,1440,,,,,,,,,
2019-12-21,UA,UA,UA,1687,UA,N37474,1687,11697,FLL,"Fort Lauderdale, FL",11618,EWR,"Newark, NJ",600,555,-5,17,612,843,10,858,853,-5,0,,0,N,178,178,151,1,1065,,,,,,,,,
2019-07-09,AA,AA_CODESHARE,AA,3692,MQ,N918AE,3692,13930,ORD,"Chicago, IL",11067,CMI,"Champaign/Urbana, IL",1850,2044,114,17,2101,2127,4,1948,2131,103,0,,0,N,58,47,26,1,135,51,0,0,0,52,,,,
2019-09-16,B6,B6,B6,514,B6,N590JB,514,12954,LGB,"Long Beach, CA",12478,JFK,"New York, NY",1333,1338,5,12,1350,2138,7,2200,2145,-15,0,,0,N,327,307,288,1,2465,,,,,,,,,
